customer_id,plan_type,contract_type,payment_method,tenure_months,auto_renew,discount_percent,annual_revenue,monthly_charges
C02482,Professional,Month-to-Month,Invoice,47,False,0,5987.206155127225,498.93384626060214
C02483,Professional,Month-to-Month,PayPal,20,True,0,6262.654122256157,521.8878435213464
C02484,Enterprise,Annual,Invoice,4,True,0,27533.286388629986,2294.4405323858323
C02485,Starter,Annual,Invoice,32,True,0,1122.9868760729807,93.5822396727484
C02486,Professional,Annual,PayPal,18,True,0,5291.475507703663,440.95629230863864
C02487,Starter,Month-to-Month,PayPal,10,True,10,1093.1838617218066,91.09865514348388
C02488,Enterprise,Annual,PayPal,22,True,0,23526.64366804439,1960.5536390036993
C02489,Professional,Annual,PayPal,54,False,20,4756.413097132632,396.36775809438603
C02490,Professional,Month-to-Month,Credit Card,51,True,0,5746.20032929476,478.85002744123
C02491,Starter,Annual,Invoice,17,True,0,1099.2189386897114,91.60157822414261
C02492,Starter,Annual,Invoice,42,False,10,1180.8994322259816,98.4082860188318
C02493,Professional,Annual,Invoice,57,False,0,5987.754856780097,498.9795713983414
C02494,Starter,Month-to-Month,Invoice,4,True,0,1469.4567665177763,122.45473054314802
C02495,Starter,Annual,Credit Card,57,True,0,1075.2018539540045,89.60015449616704
C02496,Starter,2-Year,PayPal,37,True,0,1440.7622517905968,120.06352098254973
C02497,Starter,Annual,PayPal,7,True,10,1111.5903092908923,92.63252577424102
C02498,Professional,Annual,PayPal,51,True,0,6011.126348303019,500.92719569191826
C02499,Starter,Month-to-Month,Invoice,51,False,20,854.335914341601,71.19465952846674
C02500,Starter,Annual,Credit Card,8,True,20,896.3933079831086,74.69944233192571
C02501,Starter,Annual,Credit Card,1,True,0,1351.0360431123597,112.58633692602997
C02502,Professional,Annual,PayPal,56,True,0,4400.692387138995,366.72436559491626
C02503,Enterprise,Month-to-Month,Invoice,8,True,0,19691.47065966057,1640.9558883050474
C02504,Starter,2-Year,PayPal,19,True,0,1006.5743561520557,83.88119634600464
C02505,Professional,Annual,Invoice,17,True,0,6702.622548571781,558.5518790476484
C02506,Starter,2-Year,PayPal,41,True,0,1281.688395962967,106.80736633024725
C02507,Professional,Annual,PayPal,52,True,0,5392.185503951079,449.34879199592325
C02508,Professional,Annual,Credit Card,55,True,0,5717.029235058881,476.41910292157337
C02509,Starter,Annual,Invoice,48,True,0,1215.579888473117,101.29832403942642
C02510,Starter,Annual,Credit Card,9,True,0,1322.3609523286777,110.1967460273898
C02511,Professional,Month-to-Month,Credit Card,51,True,0,5392.156203316484,449.34635027637364
C02512,Enterprise,Month-to-Month,PayPal,16,True,10,21887.71683541206,1823.976402951005
C02513,Enterprise,Annual,Invoice,53,False,10,20856.321194744403,1738.0267662287004
C02514,Professional,2-Year,Invoice,58,False,0,5938.209791811872,494.85081598432265
C02515,Starter,Annual,PayPal,59,False,20,873.9371085869475,72.82809238224563
C02516,Starter,Month-to-Month,PayPal,45,True,0,1225.1789073295502,102.09824227746252
C02517,Professional,Month-to-Month,PayPal,51,True,10,4977.478698246406,414.7898915205338
C02518,Starter,Annual,Invoice,37,True,0,1211.4578765455421,100.95482304546185
C02519,Professional,Annual,PayPal,27,False,0,6937.498646130633,578.1248871775528
C02520,Starter,2-Year,PayPal,2,False,0,1325.2466350378709,110.43721958648923
C02521,Starter,Annual,Credit Card,36,False,0,1366.7771272308269,113.89809393590224
C02522,Starter,Month-to-Month,PayPal,12,True,10,1114.1735105703165,92.84779254752637
C02523,Enterprise,Annual,PayPal,50,False,0,26718.8088397443,2226.567403312025
C02524,Starter,Annual,Invoice,35,False,0,983.73337569453,81.97778130787749
C02525,Professional,Annual,PayPal,31,True,0,4983.24655713186,415.270546427655
C02526,Professional,Month-to-Month,Invoice,53,True,0,5396.992864624131,449.74940538534423
C02527,Enterprise,Month-to-Month,Credit Card,57,True,0,21753.587522050224,1812.798960170852
C02528,Starter,Annual,Credit Card,19,True,20,1060.599724668463,88.38331038903858
C02529,Professional,Month-to-Month,Invoice,26,True,0,5094.7635175816085,424.56362646513406
C02530,Enterprise,Month-to-Month,PayPal,54,False,0,20743.81625038345,1728.6513541986208
C02531,Starter,Month-to-Month,Invoice,36,False,20,948.2977407847998,79.02481173206665
C02532,Professional,2-Year,PayPal,4,False,0,6082.194624243073,506.8495520202561
C02533,Starter,Month-to-Month,PayPal,48,True,0,1305.0058589935302,108.75048824946084
C02534,Starter,Annual,PayPal,43,True,0,1167.9125919533415,97.32604932944513
C02535,Starter,Annual,Invoice,31,True,0,1178.0742056565377,98.17285047137814
C02536,Professional,Annual,Credit Card,58,True,0,6532.319612136361,544.3599676780301
C02537,Professional,Annual,Invoice,58,True,0,5460.0629338820145,455.00524449016785
C02538,Starter,Annual,PayPal,13,False,0,1214.720203020466,101.22668358503883
C02539,Professional,Annual,Invoice,53,True,10,5707.778382478315,475.64819853985955
C02540,Starter,Month-to-Month,Credit Card,43,True,0,1155.5534931043305,96.29612442536087
C02541,Professional,Annual,Invoice,39,True,10,5864.765312922169,488.73044274351406
C02542,Enterprise,2-Year,Credit Card,59,False,0,21943.774987142086,1828.6479155951738
C02543,Starter,2-Year,Credit Card,46,True,0,1387.4825304500316,115.6235442041693
C02544,Professional,Annual,PayPal,4,True,0,5811.158596013776,484.26321633448134
C02545,Professional,2-Year,Credit Card,40,False,0,5736.588496886201,478.04904140718344
C02546,Professional,2-Year,Invoice,44,True,0,5123.4915450963235,426.95762875802694
C02547,Starter,Annual,Invoice,13,True,0,1065.5888465883816,88.7990705490318
C02548,Starter,Annual,PayPal,57,True,10,992.3470509846037,82.69558758205031
C02549,Professional,Annual,Invoice,41,True,0,5323.223878261241,443.60198985510345
C02550,Starter,2-Year,PayPal,9,True,0,1058.097287245315,88.17477393710959
C02551,Starter,Annual,Invoice,2,False,0,1205.26406957921,100.43867246493416
C02552,Professional,Annual,Invoice,35,True,10,5724.617311492098,477.0514426243415
C02553,Starter,Month-to-Month,Credit Card,53,True,0,1233.5486392407968,102.79571993673306
C02554,Professional,Month-to-Month,Credit Card,12,True,0,4081.8583293554716,340.15486077962265
C02555,Starter,Month-to-Month,Credit Card,17,True,10,967.5191496151893,80.62659580126578
C02556,Professional,Month-to-Month,Invoice,4,True,10,6014.029808784609,501.1691507320507
C02557,Enterprise,2-Year,PayPal,59,True,0,20775.172038328197,1731.2643365273498
C02558,Enterprise,Month-to-Month,PayPal,14,True,0,23709.477892899056,1975.7898244082546
C02559,Starter,Annual,PayPal,21,True,0,1068.460602063382,89.03838350528184
C02560,Enterprise,Month-to-Month,Credit Card,41,True,20,21706.377051869178,1808.8647543224315
C02561,Starter,Month-to-Month,Invoice,8,True,0,1104.6528168260395,92.05440140216996
C02562,Starter,Month-to-Month,Credit Card,33,True,0,1282.5327862897332,106.8777321908111
C02563,Professional,2-Year,Invoice,45,True,0,5565.358074034615,463.7798395028846
C02564,Enterprise,Annual,Invoice,28,False,0,18177.939409868693,1514.8282841557245
C02565,Enterprise,Annual,Invoice,3,True,0,25130.32599026018,2094.1938325216815
C02566,Starter,2-Year,Credit Card,14,False,0,969.7000856525337,80.80834047104447
C02567,Professional,2-Year,Invoice,19,True,0,5452.045710021771,454.33714250181424
C02568,Professional,Annual,Credit Card,59,False,20,5695.625196240497,474.6354330200414
C02569,Starter,Month-to-Month,Credit Card,6,True,10,1418.0112515495787,118.16760429579823
C02570,Professional,Month-to-Month,Invoice,36,False,20,4809.6555160612725,400.8046263384394
C02571,Starter,Month-to-Month,Invoice,20,True,10,983.725474829001,81.97712290241675
C02572,Starter,Month-to-Month,Invoice,1,False,0,1203.1101037898368,100.25917531581973
C02573,Professional,Month-to-Month,Credit Card,10,False,0,5211.570882316992,434.297573526416
C02574,Starter,Month-to-Month,Invoice,13,True,0,1149.335196319844,95.77793302665367
C02575,Starter,Annual,Invoice,12,False,0,1392.2866197361066,116.02388497800888
C02576,Starter,Annual,PayPal,11,True,0,1225.1358906615374,102.09465755512811
C02577,Professional,Month-to-Month,PayPal,36,True,0,5146.558985302051,428.87991544183757
C02578,Starter,Annual,PayPal,17,True,20,999.0177982226805,83.25148318522338
C02579,Starter,Annual,Invoice,47,True,0,994.6028162948121,82.88356802456768
C02580,Professional,Month-to-Month,Credit Card,53,True,0,4873.882525135007,406.15687709458393
C02581,Starter,Annual,PayPal,29,False,0,1291.8907563074279,107.65756302561898
C02582,Enterprise,Month-to-Month,Credit Card,3,False,10,19950.3153259627,1662.5262771635582
C02583,Starter,Month-to-Month,PayPal,29,False,20,1111.0552826705002,92.58794022254169
C02584,Starter,Annual,PayPal,10,True,0,1073.4751872900943,89.45626560750786
C02585,Starter,Annual,Credit Card,53,True,0,1347.3022294442248,112.27518578701874
C02586,Starter,Month-to-Month,PayPal,46,True,0,1396.988565122072,116.41571376017266
C02587,Enterprise,Annual,Credit Card,19,True,20,19498.779050378245,1624.898254198187
C02588,Starter,2-Year,Invoice,53,True,0,1163.6881515546318,96.97401262955265
C02589,Professional,Annual,Invoice,4,True,10,5075.755700266153,422.97964168884613
C02590,Starter,Annual,Credit Card,57,False,0,1135.4551218875831,94.6212601572986
C02591,Professional,Annual,Credit Card,46,True,0,5038.841460748158,419.9034550623465
C02592,Enterprise,Annual,Invoice,38,True,0,25537.713109277225,2128.1427591064353
C02593,Starter,Month-to-Month,Credit Card,12,True,10,1145.4076911454854,95.45064092879045
C02594,Professional,2-Year,Invoice,31,True,20,4689.866636899593,390.82221974163275
C02595,Enterprise,Annual,Invoice,58,True,10,21664.696665820993,1805.391388818416
C02596,Professional,Month-to-Month,Credit Card,2,True,0,5727.633037160253,477.3027530966877
C02597,Starter,Annual,PayPal,49,True,0,1054.0294984163797,87.83579153469832
C02598,Starter,Annual,Credit Card,1,False,10,939.1642733707212,78.2636894475601
C02599,Starter,Month-to-Month,Invoice,17,True,0,1131.7927746705134,94.31606455587611
C02600,Enterprise,Month-to-Month,PayPal,25,False,20,18446.28167414148,1537.19013951179
C02601,Professional,Month-to-Month,PayPal,5,True,0,6693.299019478151,557.7749182898459
C02602,Enterprise,Annual,Invoice,48,True,20,20483.457195629697,1706.9547663024748
C02603,Starter,Month-to-Month,PayPal,14,False,10,1246.356701559296,103.86305846327467
C02604,Starter,Month-to-Month,PayPal,52,True,0,1282.8187646231067,106.90156371859223
C02605,Starter,Month-to-Month,Credit Card,10,True,0,1009.8038235649041,84.15031863040868
C02606,Starter,Annual,Invoice,21,True,0,1021.8535031409698,85.15445859508081
C02607,Starter,2-Year,PayPal,25,False,0,1072.778056752965,89.39817139608043
C02608,Starter,Annual,Invoice,35,True,0,1157.6760625190138,96.47300520991782
C02609,Professional,Month-to-Month,Credit Card,3,True,0,5534.2767242094915,461.18972701745764
C02610,Starter,Annual,Credit Card,18,True,0,1283.0410215129816,106.9200851260818
C02611,Starter,Annual,Credit Card,56,True,0,1341.4203955199705,111.78503295999754
C02612,Enterprise,Annual,PayPal,55,False,20,16880.067718316666,1406.6723098597222
C02613,Enterprise,Annual,Credit Card,50,False,0,20057.019579283566,1671.4182982736304
C02614,Starter,Month-to-Month,Invoice,36,True,10,1257.5945643120524,104.79954702600436
C02615,Enterprise,Month-to-Month,Credit Card,39,True,0,24555.42309560326,2046.2852579669382
C02616,Starter,Month-to-Month,PayPal,33,False,10,1022.1838035466112,85.18198362888427
C02617,Starter,2-Year,Credit Card,48,True,0,1389.7886219769468,115.81571849807891
C02618,Enterprise,Annual,PayPal,17,False,0,26988.468768341525,2249.0390640284604
C02619,Professional,Annual,Invoice,40,True,0,5645.018649493497,470.4182207911247
C02620,Enterprise,Annual,Credit Card,6,True,20,20871.25170721321,1739.2709756011009
C02621,Professional,Annual,Credit Card,34,False,0,6691.380001479852,557.615000123321
C02622,Starter,Month-to-Month,Invoice,26,True,0,1300.626733045457,108.38556108712142
C02623,Professional,Month-to-Month,Invoice,42,False,10,6084.7880149668545,507.0656679139045
C02624,Starter,2-Year,PayPal,31,True,0,1086.0553791607413,90.50461493006178
C02625,Starter,2-Year,Credit Card,49,True,0,1203.1333500573169,100.2611125047764
C02626,Starter,Annual,Credit Card,51,False,0,1397.457184518321,116.45476537652674
C02627,Starter,Annual,Credit Card,28,True,0,1153.2234978679517,96.10195815566264
C02628,Enterprise,Month-to-Month,Credit Card,36,False,0,22451.677566393966,1870.9731305328305
C02629,Enterprise,Month-to-Month,Invoice,13,False,0,24266.51695075322,2022.2097458961016
C02630,Professional,Annual,Credit Card,21,False,0,5050.176503797691,420.84804198314094
C02631,Starter,Annual,Credit Card,59,False,0,1239.1646161497006,103.26371801247505
C02632,Professional,Annual,Credit Card,26,True,0,5000.457806019019,416.70481716825157
C02633,Professional,Annual,PayPal,51,True,10,6084.05225478021,507.00435456501754
C02634,Enterprise,Month-to-Month,PayPal,31,False,20,16087.390042303317,1340.6158368586098
C02635,Starter,Month-to-Month,PayPal,16,True,0,1301.9074973879276,108.49229144899397
C02636,Starter,2-Year,Invoice,31,True,10,1001.1915491030792,83.43262909192326
C02637,Enterprise,Month-to-Month,Invoice,13,True,20,17169.171885282074,1430.7643237735062
C02638,Enterprise,Annual,Invoice,30,True,0,24062.979410480388,2005.248284206699
C02639,Starter,Annual,Credit Card,32,False,20,988.7350577706006,82.39458814755005
C02640,Starter,Annual,Credit Card,5,True,0,1211.0450622411288,100.9204218534274
C02641,Professional,2-Year,Invoice,12,True,10,5583.564007808317,465.29700065069306
C02642,Professional,Annual,PayPal,39,True,0,6414.6118923984295,534.5509910332024
C02643,Professional,Annual,Credit Card,59,False,0,4793.343286289208,399.44527385743396
C02644,Starter,Month-to-Month,PayPal,41,False,10,1094.604669902155,91.21705582517957
C02645,Starter,Month-to-Month,Credit Card,37,True,0,1036.3260976972415,86.3605081414368
C02646,Starter,Annual,Credit Card,4,False,0,1047.777265892969,87.31477215774741
C02647,Professional,Month-to-Month,PayPal,42,True,0,5339.8188633488235,444.98490527906864
C02648,Starter,2-Year,Invoice,48,True,10,866.9676530224082,72.24730441853401
C02649,Starter,Annual,PayPal,43,False,10,1078.8071346820482,89.90059455683735
C02650,Starter,Month-to-Month,Invoice,29,True,0,987.939839756624,82.32831997971867
C02651,Starter,Month-to-Month,Invoice,41,True,0,1248.606625247423,104.05055210395192
C02652,Starter,Month-to-Month,Credit Card,56,True,0,1382.2509660167834,115.18758050139861
C02653,Starter,Annual,Credit Card,5,True,0,1387.7773541569888,115.64811284641574
C02654,Enterprise,Annual,Credit Card,57,True,10,19243.432965446616,1603.619413787218
C02655,Starter,Annual,Invoice,11,True,10,951.7841952675469,79.31534960562891
C02656,Starter,Month-to-Month,Invoice,30,True,0,1293.7556255420188,107.81296879516823
C02657,Starter,Month-to-Month,PayPal,9,True,20,965.4406366206739,80.45338638505616
C02658,Enterprise,Month-to-Month,Credit Card,49,True,10,21440.01860729194,1786.6682172743283
C02659,Starter,Annual,Credit Card,28,True,0,1043.0539656154986,86.92116380129154
C02660,Starter,Month-to-Month,Invoice,22,False,0,1214.450028259025,101.20416902158541
C02661,Starter,Month-to-Month,Credit Card,11,True,0,1303.8111038405839,108.65092532004866
C02662,Professional,Month-to-Month,Invoice,21,False,0,5536.4603108078545,461.3716925673212
C02663,Professional,Annual,PayPal,6,True,10,5650.43661118882,470.86971759906834
C02664,Starter,Annual,PayPal,26,False,0,1219.161375484469,101.59678129037242
C02665,Starter,Annual,Credit Card,16,True,10,1009.5016490272149,84.12513741893457
C02666,Starter,Annual,PayPal,51,False,0,1193.868602871478,99.48905023928984
C02667,Professional,Annual,Credit Card,14,True,10,4834.843032382145,402.9035860318454
C02668,Professional,Month-to-Month,Credit Card,35,True,0,6513.510814213417,542.7925678511181
C02669,Starter,Month-to-Month,Invoice,42,True,0,1076.43729654645,89.70310804553749
C02670,Professional,Annual,Invoice,53,True,0,5641.257915174811,470.10482626456763
C02671,Starter,Month-to-Month,Credit Card,55,False,10,1177.4778905064584,98.12315754220486
C02672,Professional,Month-to-Month,PayPal,36,False,10,5117.36452414068,426.44704367839
C02673,Professional,Month-to-Month,PayPal,22,True,0,5438.483925406784,453.20699378389867
C02674,Enterprise,Month-to-Month,Credit Card,53,False,0,24440.846017146774,2036.7371680955646
C02675,Starter,Month-to-Month,Credit Card,2,True,0,1415.4359819969106,117.95299849974255
C02676,Professional,Annual,PayPal,13,False,10,6028.607772313825,502.38398102615207
C02677,Starter,Month-to-Month,PayPal,11,False,0,1273.2195722617653,106.10163102181377
C02678,Starter,Month-to-Month,Invoice,12,True,0,1319.3036303804588,109.94196919837157
C02679,Starter,Month-to-Month,Invoice,33,True,0,1261.9661224243132,105.16384353535943
C02680,Starter,Annual,PayPal,22,True,0,1227.445106094907,102.28709217457559
C02681,Starter,Annual,Invoice,53,True,0,1309.6820784679094,109.14017320565911
C02682,Enterprise,Month-to-Month,Invoice,9,False,20,19866.391137988703,1655.5325948323919
C02683,Professional,Annual,Credit Card,44,True,10,5371.243282395558,447.6036068662965
C02684,Starter,Month-to-Month,Invoice,7,False,10,1100.1248317601678,91.67706931334732
C02685,Starter,Annual,Invoice,17,True,0,1239.8514025510647,103.32095021258873
C02686,Starter,Annual,Credit Card,10,True,0,1236.7617345853098,103.06347788210915
C02687,Starter,Annual,PayPal,38,True,20,995.0396602325466,82.91997168604554
C02688,Starter,Annual,Invoice,59,False,0,1081.5692573995318,90.13077144996099
C02689,Starter,Month-to-Month,Invoice,39,True,0,1175.1781651668712,97.93151376390593
C02690,Enterprise,Annual,PayPal,51,False,0,20959.570226853783,1746.6308522378151
C02691,Professional,Month-to-Month,Invoice,46,True,0,6157.601586081201,513.1334655067668
C02692,Professional,2-Year,PayPal,25,True,0,6206.493468530642,517.2077890442201
C02693,Professional,Month-to-Month,Credit Card,27,True,10,6111.778390527648,509.31486587730404
C02694,Starter,Annual,PayPal,30,False,20,988.831800311713,82.40265002597609
C02695,Starter,Month-to-Month,PayPal,30,True,0,1155.5645344363836,96.2970445363653
C02696,Starter,Month-to-Month,PayPal,43,True,0,1149.4337901643848,95.7861491803654
C02697,Professional,Annual,Credit Card,34,True,0,6387.425919306772,532.2854932755644
C02698,Starter,Annual,PayPal,33,True,0,1118.2697200421026,93.18914333684188
C02699,Starter,Month-to-Month,PayPal,32,True,20,974.7141254257077,81.22617711880898
C02700,Enterprise,Month-to-Month,Credit Card,58,False,0,26288.770026080078,2190.730835506673
C02701,Starter,Annual,Invoice,42,True,0,1442.9791437874132,120.24826198228443
C02702,Professional,Month-to-Month,Invoice,12,False,0,6693.331407961727,557.7776173301439
C02703,Enterprise,Annual,PayPal,41,True,10,20465.124068758323,1705.4270057298602
C02704,Starter,Annual,Credit Card,23,True,0,1110.4381503171724,92.53651252643103
C02705,Professional,Annual,Credit Card,58,True,0,6378.114928231607,531.509577352634
C02706,Professional,Month-to-Month,PayPal,29,True,0,5871.692495949283,489.30770799577357
C02707,Enterprise,Annual,PayPal,43,False,0,20450.64224795167,1704.2201873293059
C02708,Starter,Month-to-Month,Invoice,1,False,0,1511.079125039686,125.92326041997383
C02709,Enterprise,Month-to-Month,Invoice,20,True,10,21973.705841868676,1831.1421534890562
C02710,Starter,Annual,PayPal,10,False,0,1349.916605995767,112.49305049964725
C02711,Professional,Month-to-Month,Credit Card,19,True,0,5799.920591085487,483.3267159237906
C02712,Starter,Month-to-Month,PayPal,59,False,10,1076.6132969987975,89.71777474989979
C02713,Starter,Annual,Credit Card,23,True,0,1218.185446534926,101.5154538779105
C02714,Starter,2-Year,Invoice,21,True,10,1050.5339461061858,87.54449550884881
C02715,Starter,Annual,PayPal,57,True,10,997.9985736272275,83.16654780226897
C02716,Starter,Month-to-Month,Credit Card,43,True,0,1463.7032723937568,121.97527269947973
C02717,Starter,Month-to-Month,Invoice,35,False,10,1118.3353321425727,93.19461101188107
C02718,Starter,Annual,PayPal,59,True,0,1010.6431803889346,84.22026503241122
C02719,Starter,Annual,PayPal,48,True,0,1212.2045529526138,101.01704607938449
C02720,Starter,Month-to-Month,Invoice,32,True,10,924.6134405145774,77.05112004288145
C02721,Starter,Annual,PayPal,54,True,10,988.6693650711272,82.38911375592727
C02722,Enterprise,Month-to-Month,Invoice,10,True,0,24256.334237466348,2021.361186455529
C02723,Professional,Month-to-Month,Credit Card,2,True,0,6323.5614109268945,526.9634509105746
C02724,Starter,Month-to-Month,PayPal,51,True,0,897.2191087051164,74.7682590587597
C02725,Professional,Annual,Invoice,36,True,10,6326.555166461883,527.2129305384902
C02726,Professional,Month-to-Month,Invoice,48,True,20,4483.754973726609,373.64624781055073
C02727,Starter,Month-to-Month,Credit Card,6,True,0,1173.0516366728964,97.7543030560747
C02728,Starter,Month-to-Month,PayPal,43,False,0,1384.023921666492,115.335326805541
C02729,Starter,Annual,Invoice,17,False,10,1264.840682924068,105.40339024367233
C02730,Enterprise,Annual,Invoice,15,False,0,22513.086930391026,1876.0905775325855
C02731,Starter,Month-to-Month,Invoice,54,False,0,1327.5840184149688,110.63200153458074
C02732,Professional,Annual,PayPal,36,False,0,6095.234150130865,507.93617917757206
C02733,Starter,Month-to-Month,PayPal,24,True,0,1518.5408383501592,126.54506986251327
C02734,Professional,Annual,Credit Card,57,True,20,4476.796733364844,373.0663944470703
C02735,Starter,Annual,Credit Card,40,False,20,1118.370741440889,93.19756178674076
C02736,Starter,Annual,Credit Card,56,True,0,1129.7768434619559,94.14807028849633
C02737,Starter,Month-to-Month,PayPal,29,True,20,856.9325518357093,71.4110459863091
C02738,Enterprise,Annual,Invoice,50,True,0,23272.019483167416,1939.334956930618
C02739,Starter,Annual,PayPal,14,False,10,902.8185623674287,75.23488019728573
C02740,Starter,2-Year,PayPal,58,False,0,1088.2798973471045,90.68999144559204
C02741,Professional,Annual,PayPal,2,True,10,5227.130636317455,435.59421969312126
C02742,Professional,2-Year,Credit Card,48,False,0,5848.140375120865,487.3450312600721
C02743,Starter,Annual,Invoice,22,False,0,1309.9700373500732,109.16416977917277
C02744,Starter,Month-to-Month,PayPal,47,True,20,1038.8977676656493,86.57481397213745
C02745,Starter,Annual,Credit Card,53,False,0,1195.7333276238542,99.64444396865451
C02746,Starter,Annual,PayPal,6,False,20,793.2265282627214,66.10221068856012
C02747,Professional,Annual,Invoice,9,True,0,4719.038023165976,393.25316859716463
C02748,Starter,Month-to-Month,Credit Card,12,True,0,1136.410393244262,94.7008661036885
C02749,Enterprise,Annual,PayPal,42,True,10,19795.314740948175,1649.6095617456813
C02750,Starter,Annual,Credit Card,39,True,0,1128.992308613865,94.08269238448874
C02751,Starter,Annual,Invoice,5,False,0,1394.6421147677293,116.2201762306441
C02752,Professional,Month-to-Month,Invoice,58,True,0,5635.617469111703,469.63478909264194
C02753,Professional,Annual,Credit Card,55,True,0,5480.741801688095,456.7284834740079
C02754,Starter,Annual,PayPal,40,False,0,1199.582226275104,99.96518552292532
C02755,Professional,Month-to-Month,Invoice,59,False,0,5688.066135025564,474.00551125213036
C02756,Professional,2-Year,Invoice,44,True,0,6358.227016839237,529.8522514032697
C02757,Starter,Annual,PayPal,1,False,0,1229.4671591390113,102.45559659491761
C02758,Starter,Annual,Credit Card,10,True,20,1137.9496986796105,94.82914155663421
C02759,Starter,Annual,Credit Card,11,True,0,1164.9799074273465,97.08165895227887
C02760,Professional,Month-to-Month,PayPal,27,False,0,7158.582542253787,596.5485451878156
C02761,Starter,Annual,Invoice,23,False,0,1283.7480887491704,106.9790073957642
C02762,Professional,Annual,Invoice,20,False,0,6318.31757089982,526.5264642416516
C02763,Professional,Annual,PayPal,5,True,0,4806.979439660906,400.58161997174216
C02764,Professional,Annual,PayPal,13,True,0,4716.468447343345,393.0390372786121
C02765,Professional,Month-to-Month,Credit Card,50,False,10,4530.6255253776035,377.55212711480027
C02766,Starter,Annual,Credit Card,10,True,10,1103.0650515607106,91.92208763005921
C02767,Enterprise,Month-to-Month,PayPal,53,True,0,25810.172114225603,2150.8476761854668
C02768,Professional,Annual,Invoice,57,False,0,6320.742193003939,526.7285160836616
C02769,Starter,Annual,Credit Card,49,True,0,1204.5344011436348,100.37786676196957
C02770,Professional,Annual,PayPal,51,True,0,6542.014156386472,545.1678463655393
C02771,Professional,Annual,Invoice,36,True,10,6044.999354593431,503.74994621611927
C02772,Starter,Annual,Credit Card,41,False,10,1046.7013818560058,87.22511515466715
C02773,Starter,Annual,PayPal,50,False,0,1266.9823603862235,105.58186336551863
C02774,Starter,Annual,PayPal,16,True,10,1121.4724910132159,93.456040917768
C02775,Enterprise,Annual,Invoice,7,True,10,23341.662377673525,1945.1385314727938
C02776,Professional,Month-to-Month,Invoice,32,True,0,6196.554418005373,516.3795348337811
C02777,Starter,Annual,PayPal,25,False,0,1231.689520020809,102.64079333506741
C02778,Professional,Month-to-Month,Invoice,44,True,10,5073.6282542319095,422.8023545193258
C02779,Starter,Annual,PayPal,26,False,0,1224.6768201101236,102.05640167584363
C02780,Starter,Annual,Invoice,36,True,10,1043.3096575662364,86.94247146385304
C02781,Starter,Annual,Invoice,53,True,0,1071.717116012116,89.30975966767635
C02782,Professional,Month-to-Month,Credit Card,28,False,0,6179.993761581672,514.999480131806
C02783,Enterprise,Month-to-Month,Credit Card,44,True,0,21546.03076054001,1795.5025633783341
C02784,Enterprise,Month-to-Month,Invoice,12,False,0,23896.752994383198,1991.3960828652664
C02785,Starter,Annual,PayPal,26,True,0,1156.0446869171847,96.33705724309873
C02786,Professional,Month-to-Month,Invoice,4,True,10,5096.328290429244,424.694024202437
C02787,Professional,Month-to-Month,Credit Card,44,True,10,6158.876812751298,513.2397343959415
C02788,Starter,Month-to-Month,PayPal,23,True,20,1117.2755082645483,93.10629235537903
C02789,Professional,Month-to-Month,Invoice,40,True,0,5821.887804559124,485.1573170465936
C02790,Enterprise,Annual,Invoice,24,False,0,26393.624437394734,2199.468703116228
C02791,Professional,Annual,Invoice,31,True,0,5051.132227837842,420.9276856531535
C02792,Starter,2-Year,Invoice,30,False,0,1058.207219743683,88.18393497864025
C02793,Enterprise,Annual,Credit Card,3,True,0,23853.373262928344,1987.7811052440286
C02794,Enterprise,Annual,Credit Card,16,True,0,21440.160367338107,1786.680030611509
C02795,Professional,Annual,Credit Card,34,True,0,6225.382839148422,518.7819032623685
C02796,Starter,Annual,Credit Card,38,False,0,1234.504247053269,102.87535392110574
C02797,Professional,Annual,PayPal,28,True,0,5971.5429236158125,497.6285769679844
C02798,Starter,Month-to-Month,PayPal,49,True,0,1484.064653802053,123.67205448350443
C02799,Starter,Annual,PayPal,44,True,10,1119.7456202722497,93.31213502268747
C02800,Professional,Annual,Invoice,41,True,10,5711.057981187749,475.9214984323124
C02801,Enterprise,Annual,PayPal,48,True,0,25165.320555734103,2097.110046311175
C02802,Professional,Annual,Credit Card,7,True,10,4913.465392337856,409.45544936148804
C02803,Professional,2-Year,Credit Card,8,True,0,7170.148979316111,597.5124149430093
C02804,Starter,2-Year,Invoice,7,True,0,1031.533640997356,85.96113674977967
C02805,Starter,Annual,PayPal,53,False,0,1234.2101703364892,102.85084752804077
C02806,Enterprise,Annual,Invoice,37,False,10,23207.774799015126,1933.9812332512604
C02807,Professional,Month-to-Month,Invoice,55,True,0,6590.1869862627755,549.1822488552313
C02808,Professional,Month-to-Month,PayPal,7,True,0,5813.267772836393,484.4389810696994
C02809,Starter,Month-to-Month,Invoice,50,True,0,1289.217191389373,107.43476594911442
C02810,Professional,Annual,PayPal,18,False,0,5371.018527059876,447.58487725498964
C02811,Enterprise,Month-to-Month,PayPal,48,True,0,28009.04037008013,2334.0866975066774
C02812,Starter,Month-to-Month,Invoice,39,True,10,1062.4015018022317,88.53345848351931
C02813,Starter,Month-to-Month,Credit Card,21,False,10,1026.3551126813838,85.52959272344866
C02814,Starter,Month-to-Month,PayPal,34,False,20,898.7703749867181,74.89753124889317
C02815,Enterprise,Annual,Credit Card,49,False,10,22242.43730846327,1853.5364423719393
