customer_id,churn_probability_ground_truth,churned,churn_date
C01544,0.9062643498999935,1,2026-09-17
C01545,0.01,0,
C01546,0.8117878166155729,1,2026-09-23
C01547,0.2517756689151528,0,
C01548,0.8347196430648147,0,
C01549,0.26038559465851807,0,
C01550,0.4088244706205737,0,
C01551,0.01,0,
C01552,0.7665815827161463,1,2026-10-10
C01553,0.4514845693118501,1,2026-10-13
C01554,0.0654263495001311,0,
C01555,0.6281612521900507,0,
C01556,0.49513913890897143,0,
C01557,0.859739297094657,1,2026-10-04
C01558,0.3331441777818177,0,
C01559,0.3111404801247529,0,
C01560,0.5040932152131321,1,2026-09-29
C01561,0.99,1,2026-10-10
C01562,0.7368225615265401,1,2026-09-26
C01563,0.5693624202356038,1,2026-09-25
C01564,0.4204108861557937,0,
C01565,0.9875155224406574,1,2026-09-23
C01566,0.9875205926373678,1,2026-09-18
C01567,0.9272842616431939,1,2026-09-27
C01568,0.39330494018426987,0,
C01569,0.11484004213321639,0,
C01570,0.25338951193082304,0,
C01571,0.5578010921506561,1,2026-09-25
C01572,0.5305912308809909,1,2026-10-14
C01573,0.5504116113967042,1,2026-09-20
C01574,0.11294238399355444,0,
C01575,0.3680481573827772,0,
C01576,0.6342012877684909,1,2026-09-17
C01577,0.1485687737355421,0,
C01578,0.5240589207724244,0,
C01579,0.44274122187453957,1,2026-09-23
C01580,0.3126723740602635,0,
C01581,0.6343380308342589,0,
C01582,0.4067390492598021,0,
C01583,0.99,1,2026-10-15
C01584,0.5909319191582786,1,2026-09-30
C01585,0.01,0,
C01586,0.9836247553381156,1,2026-09-30
C01587,0.7914320442178517,1,2026-10-07
C01588,0.8809745300950013,1,2026-10-07
C01589,0.6881485456392168,1,2026-10-14
C01590,0.7116156263248216,0,
C01591,0.9570579801644948,1,2026-09-23
C01592,0.27769834712122343,1,2026-09-30
C01593,0.01,0,
C01594,0.12507563898566465,0,
C01595,0.9200716426852568,1,2026-10-06
C01596,0.2629341958249606,1,2026-10-04
C01597,0.01,0,
C01598,0.041712068339884806,0,
C01599,0.4954235553646432,1,2026-10-06
C01600,0.9657340559105974,1,2026-10-04
C01601,0.7051767195615997,1,2026-10-12
C01602,0.7512530689440027,0,
C01603,0.8189447334110395,1,2026-10-12
C01604,0.01,0,
C01605,0.7201669042344766,0,
C01606,0.5189612903950607,0,
C01607,0.776412213246232,1,2026-09-21
C01608,0.5342827396340577,0,
C01609,0.18353905109721294,0,
C01610,0.12613466099046844,0,
C01611,0.99,1,2026-10-01
C01612,0.3746217564192197,1,2026-09-30
C01613,0.5823740923503427,1,2026-10-10
C01614,0.2571562664378909,0,
C01615,0.2688888986598533,0,
C01616,0.77057742318448,0,
C01617,0.25959936521692495,0,
C01618,0.25610561334229287,0,
C01619,0.4104991102674902,0,
C01620,0.47466108794229045,1,2026-09-29
C01621,0.4206882210265349,0,
C01622,0.22532200188791005,0,
C01623,0.6919690209010282,1,2026-09-21
C01624,0.9575400290973043,1,2026-09-21
C01625,0.09882887733228904,0,
C01626,0.7229538254626137,1,2026-09-28
C01627,0.5863845909184338,0,
C01628,0.2289389605399552,0,
C01629,0.6178306186616709,1,2026-09-20
C01630,0.10990888820796782,0,
C01631,0.983954833441952,1,2026-09-18
C01632,0.01,0,
C01633,0.46706297677406383,0,
C01634,0.2187801818794198,0,
C01635,0.7813607199240482,1,2026-09-30
C01636,0.6493662680408301,0,
C01637,0.8524880392708866,1,2026-09-30
C01638,0.8238203448511534,1,2026-10-01
C01639,0.034349551463680045,0,
C01640,0.99,1,2026-09-28
C01641,0.6262789280745675,1,2026-09-30
C01642,0.01,0,
C01643,0.01,0,
C01644,0.8673453908139097,1,2026-09-30
C01645,0.5183160896049592,0,
C01646,0.6451502709700828,0,
C01647,0.7912465387146744,1,2026-09-27
C01648,0.6038033368486656,1,2026-10-02
C01649,0.012705984686638389,0,
C01650,0.17364832294455873,0,
C01651,0.7952267692691485,1,2026-09-21
C01652,0.819854348343964,1,2026-09-28
C01653,0.7710088210358766,1,2026-09-19
C01654,0.15196720377283876,0,
C01655,0.7711945662058667,0,
C01656,0.6318514016619804,1,2026-10-12
C01657,0.31716706106856296,0,
C01658,0.9238587897339362,1,2026-10-11
C01659,0.21197698492874725,0,
C01660,0.5206257229780507,0,
C01661,0.4118354858063935,0,
C01662,0.0843952131049206,0,
C01663,0.42479489246392166,1,2026-09-18
C01664,0.20664313555565503,0,
C01665,0.01,0,
C01666,0.1985089160925939,0,
C01667,0.31885576919091196,0,
C01668,0.1513819993840617,0,
C01669,0.1374663410521198,1,2026-09-28
C01670,0.99,1,2026-10-05
C01671,0.01,0,
C01672,0.4260597283095574,1,2026-10-07
C01673,0.033410890483487304,0,
C01674,0.9892690922422499,1,2026-10-07
C01675,0.3811613995034432,0,
C01676,0.011119242113770106,0,
C01677,0.8188164424256409,1,2026-10-04
C01678,0.6807865877069391,0,
C01679,0.801199463341725,1,2026-09-24
C01680,0.6056553869086734,1,2026-10-10
C01681,0.20471627384105825,0,
C01682,0.4503115471029815,0,
C01683,0.434039858733711,0,
C01684,0.6485810502933661,1,2026-10-08
C01685,0.6409290085058164,1,2026-09-20
C01686,0.5252005207922246,1,2026-09-27
C01687,0.2304439178730898,0,
C01688,0.4870709939344533,1,2026-09-19
C01689,0.23210432698251587,0,
C01690,0.9809746115823699,1,2026-10-10
C01691,0.0191101628032726,0,
C01692,0.8660429420809548,1,2026-09-19
C01693,0.01,0,
C01694,0.01,0,
C01695,0.32817649315069297,0,
C01696,0.6007668939071331,1,2026-10-11
C01697,0.47844632375705093,0,
C01698,0.5278806441246453,0,
C01699,0.8245511027242678,1,2026-10-09
C01700,0.2823780531997343,0,
C01701,0.6838444448472837,1,2026-10-08
C01702,0.538037545770641,1,2026-09-21
C01703,0.354335512795114,0,
C01704,0.49445363505536755,0,
C01705,0.01,0,
C01706,0.8142988980954388,1,2026-09-21
C01707,0.7760046285323772,0,
C01708,0.3891867124199394,0,
C01709,0.4440797173072206,1,2026-10-03
C01710,0.43719077480717694,1,2026-10-07
C01711,0.10837151807940648,0,
C01712,0.26339589811261066,1,2026-09-30
C01713,0.9761343539650122,1,2026-10-15
C01714,0.4477222626071534,1,2026-10-07
C01715,0.6106275435901671,1,2026-09-19
C01716,0.8539798690202479,1,2026-10-01
C01717,0.99,1,2026-09-29
C01718,0.7187163778040279,1,2026-09-28
C01719,0.16899084898215375,0,
C01720,0.016931415232251806,0,
C01721,0.8636514256947542,1,2026-09-29
C01722,0.99,1,2026-09-25
C01723,0.3942849213467057,0,
C01724,0.01,0,
C01725,0.506224730533348,0,
C01726,0.36746139894187446,0,
C01727,0.30786066064738726,0,
C01728,0.9691433896389264,1,2026-09-29
C01729,0.13944905204770738,0,
C01730,0.7611615158461627,1,2026-10-12
C01731,0.4793778593026812,1,2026-10-12
C01732,0.6279208672882681,1,2026-10-15
C01733,0.7008349035094396,1,2026-10-13
C01734,0.17316002961855745,0,
C01735,0.5996117346567222,0,
C01736,0.30978855527584137,0,
C01737,0.8635844715114099,1,2026-10-10
C01738,0.5446888267273367,1,2026-10-12
C01739,0.49018121776785206,1,2026-10-03
C01740,0.22946014699479808,0,
C01741,0.014486992854695319,0,
C01742,0.11382183336792626,0,
C01743,0.6134662475960849,1,2026-10-04
C01744,0.6599044804825281,1,2026-10-14
C01745,0.35559594597783073,0,
C01746,0.7361156056235956,1,2026-10-13
C01747,0.3844128509641874,0,
C01748,0.8444341543553238,1,2026-10-13
C01749,0.831180150995576,0,
C01750,0.8979989506495608,1,2026-10-15
C01751,0.7497717072153083,1,2026-10-10
C01752,0.579062598627111,1,2026-09-23
C01753,0.6494234933956002,1,2026-09-22
C01754,0.6769071960476483,1,2026-10-13
C01755,0.21915940022235178,1,2026-10-02
C01756,0.3002448283355277,1,2026-09-27
C01757,0.10423973826554889,1,2026-09-25
C01758,0.23937136240683285,0,
C01759,0.6782872523011868,0,
C01760,0.9471104338753153,1,2026-10-07
C01761,0.7236354667308643,1,2026-09-25
C01762,0.7860477070406506,1,2026-09-17
C01763,0.01797668194100513,0,
C01764,0.99,1,2026-09-30
C01765,0.33878593582571936,0,
C01766,0.9441667249119622,1,2026-09-17
C01767,0.4980458381772582,0,
C01768,0.99,1,2026-09-29
C01769,0.9772727113763244,1,2026-10-15
C01770,0.3982096586020495,0,
C01771,0.16007978013576704,0,
C01772,0.99,1,2026-09-29
C01773,0.6211909735333869,1,2026-09-24
C01774,0.9081415493448842,1,2026-10-05
C01775,0.4371289145756714,1,2026-09-26
C01776,0.01,0,
C01777,0.01,0,
C01778,0.6704984793991049,1,2026-09-26
C01779,0.014462571171174415,0,
C01780,0.6454619956580702,1,2026-09-30
C01781,0.4694426079056825,1,2026-09-17
C01782,0.6131079176345221,1,2026-09-27
C01783,0.70121337611943,0,
C01784,0.3030714443031214,0,
C01785,0.31290254818650975,0,
C01786,0.6295573162382514,1,2026-09-29
C01787,0.8184277572298677,1,2026-09-28
C01788,0.19029976149494118,0,
C01789,0.5227229443964397,1,2026-09-25
C01790,0.6512139588594258,1,2026-09-22
C01791,0.5488521890409563,0,
C01792,0.99,1,2026-10-10
C01793,0.9397298514768487,0,
C01794,0.929342622428758,1,2026-09-25
C01795,0.658477084311003,1,2026-09-20
C01796,0.45209548630283847,1,2026-10-05
C01797,0.24675283789317168,0,
C01798,0.01,0,
C01799,0.1557671265011575,0,
C01800,0.03325957283696501,0,
C01801,0.15192337790804697,0,
C01802,0.1947566982782953,0,
C01803,0.09074094225619789,0,
C01804,0.31953500773364574,0,
C01805,0.05441759737586449,0,
C01806,0.31653264959908933,0,
C01807,0.9713272916730687,1,2026-10-12
C01808,0.8122438442032182,0,
C01809,0.904890429598096,1,2026-09-30
C01810,0.745599502587048,1,2026-10-02
C01811,0.29444195670897,1,2026-09-20
C01812,0.7523898964558223,1,2026-10-08
C01813,0.9038218957135326,1,2026-09-22
C01814,0.5931075414411047,1,2026-10-10
C01815,0.8570105962882534,1,2026-10-12
C01816,0.07126584257665969,0,
C01817,0.6447805869052159,0,
C01818,0.5298933800684901,1,2026-10-13
C01819,0.855211814999022,1,2026-10-14
C01820,0.1779605956358705,0,
C01821,0.11262397664149057,0,
C01822,0.5586919644553898,1,2026-09-30
C01823,0.99,1,2026-10-06
C01824,0.13319990215193173,0,
C01825,0.7433770240038562,1,2026-09-27
C01826,0.25539920200999566,0,
C01827,0.01,0,
C01828,0.3947661138435419,0,
C01829,0.6330528328432703,0,
C01830,0.8270179411721079,1,2026-10-14
C01831,0.6346918507400091,0,
C01832,0.6416671429261613,1,2026-10-07
C01833,0.335667366361304,1,2026-10-07
C01834,0.19255304333160425,0,
C01835,0.47057683126505434,1,2026-10-15
C01836,0.26405967503153394,0,
C01837,0.14647376737164708,0,
C01838,0.8697363789960311,1,2026-10-04
C01839,0.8610420292826048,1,2026-10-02
C01840,0.02023420333306722,0,
C01841,0.5094260828611032,1,2026-09-22
C01842,0.13918838726807045,0,
C01843,0.17575781487251704,0,
C01844,0.7322676560647224,1,2026-09-22
C01845,0.5586046039868029,0,
C01846,0.02388995169441821,0,
C01847,0.7954533020999587,1,2026-09-19
C01848,0.5356852406273721,0,
C01849,0.7870673884060989,1,2026-09-17
C01850,0.4235048110968108,0,
C01851,0.08488327270462101,0,
C01852,0.165573305793742,0,
C01853,0.3376723504526531,1,2026-09-29
C01854,0.29673543878693276,1,2026-10-12
C01855,0.6938781213058148,1,2026-09-23
C01856,0.14407965505520454,0,
C01857,0.5470145321365846,1,2026-10-13
C01858,0.5966453941191628,0,
C01859,0.859857472426585,1,2026-09-20
C01860,0.6828992626455531,1,2026-09-30
C01861,0.9362465707105531,1,2026-10-15
C01862,0.8923842825293897,1,2026-10-06
C01863,0.8374234240147816,1,2026-10-13
C01864,0.6641523727985167,1,2026-10-08
C01865,0.5860152548527771,0,
C01866,0.01,0,
C01867,0.43349881267677237,0,
C01868,0.7137169011387297,1,2026-09-18
C01869,0.3129400479349954,1,2026-09-19
C01870,0.28479661282461044,0,
C01871,0.5425264831661613,1,2026-10-04
C01872,0.8066399183945773,0,
C01873,0.16092836912466865,0,
C01874,0.2990548210729692,0,
C01875,0.6530878066490696,1,2026-09-20
C01876,0.08600725996607303,0,
C01877,0.8849035805176538,0,
C01878,0.6660672045881497,1,2026-09-27
C01879,0.25226205971643967,1,2026-09-19
C01880,0.6221670048248044,1,2026-10-12
C01881,0.07934653734444658,0,
C01882,0.8244608967348553,1,2026-09-19
C01883,0.01,0,
C01884,0.3267519873767417,0,
C01885,0.16163885786304497,0,
C01886,0.8667003873467657,1,2026-09-20
C01887,0.8027470629328185,0,
C01888,0.7418613805611891,0,
C01889,0.7015630421022108,1,2026-10-01
C01890,0.7953224176163041,1,2026-09-25
C01891,0.5887882692485022,0,
C01892,0.5780574161018998,1,2026-09-17
C01893,0.0811176690196756,1,2026-09-22
C01894,0.7807246085395253,1,2026-09-17
C01895,0.5847736512030317,0,
C01896,0.99,1,2026-10-12
C01897,0.7708588676193896,1,2026-10-04
C01898,0.3363766809412635,0,
C01899,0.1728802295944085,0,
C01900,0.7996387775735212,1,2026-10-04
C01901,0.3347091918213043,1,2026-09-22
C01902,0.16066120082843446,1,2026-10-13
C01903,0.01,0,
C01904,0.3484280459186545,1,2026-10-01
C01905,0.2492650505691971,0,
C01906,0.701686530096765,1,2026-10-06
C01907,0.6345438309817498,1,2026-10-03
C01908,0.1525152241433004,1,2026-09-21
C01909,0.6020869381917932,1,2026-09-23
C01910,0.12035241999696805,0,
C01911,0.7761212512835015,1,2026-09-25
C01912,0.40139304494146144,1,2026-10-09
C01913,0.05647636922800897,0,
C01914,0.36921715291475943,0,
C01915,0.6501923733892968,0,
C01916,0.08811517048358161,0,
C01917,0.99,1,2026-10-09
C01918,0.7966291443211349,1,2026-09-26
C01919,0.6782387287959541,1,2026-09-27
C01920,0.01,0,
C01921,0.2538372976333799,1,2026-10-01
C01922,0.01,0,
C01923,0.18762531840876914,0,
C01924,0.99,1,2026-09-26
C01925,0.19719763495279183,1,2026-10-04
C01926,0.36532754654300004,0,
C01927,0.9301414525677062,1,2026-09-22
C01928,0.19438536079855182,0,
C01929,0.36952797195373077,0,
C01930,0.99,1,2026-10-14
C01931,0.14728848296573913,0,
C01932,0.7530582169695831,1,2026-09-25
C01933,0.01,0,
C01934,0.600871941248288,1,2026-09-17
C01935,0.23904953309882346,0,
C01936,0.6995645320272685,1,2026-09-27
C01937,0.432890005435277,1,2026-09-18
C01938,0.2989986465546606,1,2026-09-20
C01939,0.6960078853341836,1,2026-09-26
C01940,0.03968691292071988,0,
C01941,0.7144319706485138,1,2026-10-15
C01942,0.9007093919816078,1,2026-09-29
C01943,0.694968171573501,0,
C01944,0.4170483012973949,1,2026-10-13
C01945,0.9652261606892888,1,2026-09-28
C01946,0.7844583999974136,1,2026-09-26
C01947,0.1848001324115168,0,
C01948,0.8567086086892394,1,2026-10-09
C01949,0.535019701732663,0,
C01950,0.02701261654684181,0,
C01951,0.014233244608730072,0,
C01952,0.7381050194336367,0,
C01953,0.3379119811239444,0,
C01954,0.6634825993214409,1,2026-09-24
C01955,0.18643387306741052,0,
C01956,0.35650193680544734,0,
C01957,0.3811286377843446,0,
C01958,0.03962626935695665,0,
C01959,0.8235031256342613,1,2026-10-07
C01960,0.8095426569395616,1,2026-09-27
C01961,0.7652122338665444,1,2026-09-29
C01962,0.01,0,
C01963,0.18490921564328397,0,
C01964,0.06096126643649716,0,
C01965,0.6908502238516318,1,2026-09-23
C01966,0.6555436816761115,1,2026-10-07
C01967,0.777854922027913,1,2026-10-05
C01968,0.6890883447380216,1,2026-10-02
C01969,0.4772998778194647,0,
C01970,0.4418449898367711,1,2026-09-24
C01971,0.21425017507722796,1,2026-10-12
C01972,0.32716324654542495,0,
C01973,0.4326331134961543,0,
C01974,0.7615201095682637,1,2026-10-05
C01975,0.27789635267831636,0,
C01976,0.3884549870514863,1,2026-10-10
C01977,0.28759628926066483,0,
C01978,0.01,0,
C01979,0.751022650094918,1,2026-10-02
C01980,0.5225683810552795,1,2026-09-20
C01981,0.47924991994044963,1,2026-10-15
C01982,0.4310196292654369,0,
C01983,0.5175374988665739,0,
C01984,0.6687168666307303,0,
C01985,0.9720241650726186,1,2026-10-15
C01986,0.3399891891984298,0,
C01987,0.10908860594689454,0,
C01988,0.21272755708445332,0,
C01989,0.5707088053140171,0,
C01990,0.7080922633778134,1,2026-09-22
C01991,0.99,1,2026-09-17
C01992,0.634323166769958,0,
C01993,0.3386108661948892,0,
C01994,0.6129406617279222,1,2026-09-27
C01995,0.99,0,
C01996,0.7233351800241498,1,2026-10-04
C01997,0.2785773087699437,1,2026-09-21
C01998,0.3931626183319463,0,
C01999,0.3486849610525695,0,
C02000,0.7568237789874163,1,2026-09-30
C02001,0.6611628481612074,1,2026-10-03
C02002,0.5101019962326655,1,2026-10-03
C02003,0.22624605343347767,1,2026-09-18
C02004,0.95803490496635,1,2026-10-13
C02005,0.10831099709560194,1,2026-09-24
C02006,0.42483718712074847,0,
C02007,0.014149044286431933,0,
C02008,0.08427949410697408,0,
C02009,0.99,1,2026-10-08
C02010,0.1284953313904757,0,
C02011,0.1954065773716108,0,
C02012,0.6248490262455201,1,2026-09-22
C02013,0.6101745639395534,0,
C02014,0.3069644086416732,1,2026-10-08
C02015,0.01,0,
C02016,0.685038959079244,0,
C02017,0.49272660547565583,1,2026-10-09
C02018,0.22301686632399206,0,
C02019,0.2607504254750801,0,
C02020,0.555277537974504,1,2026-09-22
C02021,0.45123282307816615,0,
C02022,0.7180987708704332,1,2026-09-20
C02023,0.6717037220699862,1,2026-10-13
C02024,0.9170586915202087,1,2026-09-29
C02025,0.6292979863202854,1,2026-10-07
C02026,0.8077869151430115,1,2026-10-13
C02027,0.7276015251949387,0,
C02028,0.7680234733881465,1,2026-10-09
C02029,0.5574542961060874,1,2026-10-13
C02030,0.4208442596064341,0,
C02031,0.4012959786388669,0,
C02032,0.16600597307977494,0,
C02033,0.7769517138350426,1,2026-10-08
C02034,0.8361558432172888,1,2026-09-21
C02035,0.34625996481470556,0,
C02036,0.6110449571784767,0,
C02037,0.1826225136010413,0,
C02038,0.665822862672667,1,2026-10-07
C02039,0.6096681731860393,0,
C02040,0.7236542846346953,0,
C02041,0.19299271994180442,1,2026-09-24
C02042,0.7094548053608013,1,2026-10-14
C02043,0.3059363373436279,0,
C02044,0.7347922032934238,1,2026-09-22
C02045,0.49314176503021123,1,2026-10-08
C02046,0.7037914461283672,1,2026-10-04
C02047,0.10023728680615801,0,
C02048,0.8918505702312233,0,
C02049,0.7952497285276757,1,2026-10-11
C02050,0.4748158231524108,0,
C02051,0.3088610442370844,0,
C02052,0.3925447039548394,1,2026-10-02
C02053,0.99,1,2026-10-09
C02054,0.9050682543415351,1,2026-10-09
C02055,0.4986187272366482,1,2026-09-26
C02056,0.8256066246254857,0,
C02057,0.2487692306192136,0,
C02058,0.4301380858165785,0,
C02059,0.8360568305268462,1,2026-09-26
C02060,0.99,1,2026-10-09
C02061,0.3271861144071557,0,
C02062,0.3001810519397775,0,
C02063,0.01,0,
C02064,0.09845248473997514,0,
C02065,0.5117990605316475,0,
C02066,0.07118195943770653,0,
C02067,0.01,0,
C02068,0.99,1,2026-09-23
C02069,0.8514173979083198,1,2026-10-11
C02070,0.2252767683489932,0,
C02071,0.7898694069333043,1,2026-10-13
C02072,0.99,1,2026-10-15
C02073,0.5147470677839906,0,
C02074,0.2736971057603652,1,2026-09-24
C02075,0.01,0,
C02076,0.19082237142510358,0,
C02077,0.7969331547370067,1,2026-09-21
C02078,0.38441581502626276,0,
C02079,0.5935076504505487,1,2026-10-14
C02080,0.4386934343853417,1,2026-10-03
C02081,0.0946683804234553,0,
C02082,0.02381573918426047,0,
C02083,0.23344898762893804,0,
C02084,0.8901739208538073,0,
C02085,0.8113979369585518,1,2026-09-24
C02086,0.01,1,2026-09-20
C02087,0.290276558375128,0,
C02088,0.6559012167332496,1,2026-10-09
C02089,0.4857328963663753,1,2026-09-17
C02090,0.7935910669585375,1,2026-10-12
C02091,0.6126757389940499,1,2026-10-14
C02092,0.5520673153948854,1,2026-10-09
C02093,0.20369655092428726,0,
C02094,0.9811192055302268,1,2026-10-12
C02095,0.01,0,
C02096,0.01,0,
C02097,0.2761530023888974,0,
C02098,0.8934959194307331,1,2026-10-09
C02099,0.01,0,
C02100,0.9245001740107143,1,2026-09-20
C02101,0.059089070443305886,0,
C02102,0.01,0,
C02103,0.7789703976190943,1,2026-09-22
C02104,0.7466787145536686,0,
C02105,0.6921828884592114,1,2026-09-29
C02106,0.2910288791877492,0,
C02107,0.879842726067651,1,2026-10-15
C02108,0.01,0,
C02109,0.34197746323905953,0,
C02110,0.36318312572777967,1,2026-09-23
C02111,0.01,0,
C02112,0.6298432785486162,0,
C02113,0.45938301706559026,0,
C02114,0.8921825749081836,1,2026-09-21
C02115,0.6216640027879551,1,2026-09-21
C02116,0.3975456768189961,0,
C02117,0.8401848475346279,1,2026-10-06
C02118,0.23496700417359725,0,
C02119,0.6828686543725369,1,2026-10-14
C02120,0.10546960679322076,0,
C02121,0.2226657744660447,0,
C02122,0.5781080147539941,1,2026-09-27
C02123,0.7523118937251868,1,2026-09-20
C02124,0.14903279037046274,0,
C02125,0.6971867291439169,1,2026-09-30
C02126,0.9501589866512644,1,2026-09-19
C02127,0.28103716556109415,0,
C02128,0.6653465807843041,1,2026-09-23
C02129,0.08034849116069429,1,2026-09-21
C02130,0.5734158717566895,1,2026-09-28
C02131,0.7976353650720744,1,2026-10-12
C02132,0.43649168557845885,0,
C02133,0.0763002520388209,1,2026-09-24
C02134,0.5899673752141849,0,
C02135,0.8946998729007388,1,2026-09-25
C02136,0.01,0,
C02137,0.01,0,
C02138,0.8590407759845863,1,2026-10-13
C02139,0.06713257867135575,0,
C02140,0.414343705738884,0,
C02141,0.08698202990459991,0,
C02142,0.01,0,
C02143,0.5145433569160066,0,
C02144,0.7022296493464929,0,
C02145,0.29240177641425236,0,
C02146,0.5027375562847749,1,2026-09-23
C02147,0.43819776434302515,1,2026-10-14
C02148,0.6950529164212854,1,2026-10-08
C02149,0.7620890248135873,1,2026-10-08
C02150,0.8151024194460167,0,
C02151,0.0544076496682005,1,2026-10-05
C02152,0.14955346112119255,1,2026-09-25
C02153,0.47937678005341244,0,
C02154,0.99,1,2026-10-05
C02155,0.01,0,
C02156,0.99,1,2026-10-05
C02157,0.16001365854113167,0,
C02158,0.01,0,
C02159,0.8134196971455978,1,2026-10-03
C02160,0.16197692599669145,0,
C02161,0.36377558163211576,1,2026-10-12
C02162,0.3759570441764918,0,
C02163,0.14763643466486653,0,
C02164,0.6321110149600365,0,
C02165,0.8636727141315075,1,2026-09-17
C02166,0.4581094468542239,0,
C02167,0.3536986827773304,0,
C02168,0.6117969558099174,1,2026-10-01
C02169,0.19324815546973348,0,
C02170,0.48001631069341033,0,
C02171,0.16945744614619798,0,
C02172,0.3599835714236381,1,2026-09-24
C02173,0.7895673024294249,1,2026-10-02
C02174,0.1184871454224401,1,2026-10-08
C02175,0.6827904754831741,1,2026-10-08
C02176,0.7543973265533442,1,2026-10-01
C02177,0.20171015569583217,0,
C02178,0.2645412419294888,0,
C02179,0.5606717927717816,0,
C02180,0.9225869583954948,1,2026-09-28
C02181,0.28333560138177294,0,
C02182,0.2598980085367667,1,2026-10-09
C02183,0.7399124828894812,1,2026-10-10
C02184,0.18532366513703333,0,
C02185,0.7162475047064852,0,
C02186,0.1588347508057827,0,
C02187,0.4113104594884124,0,
C02188,0.48867720972323164,1,2026-09-25
C02189,0.5099045561019581,1,2026-09-29
C02190,0.06923734835852918,0,
C02191,0.30638035710451406,0,
C02192,0.18833529088967413,0,
C02193,0.15128218282935943,0,
C02194,0.01,0,
C02195,0.0955154015663558,0,
C02196,0.99,1,2026-09-24
C02197,0.799819207678253,0,
C02198,0.8397417129131407,1,2026-10-02
C02199,0.1647838966201581,0,
C02200,0.4705097165983323,0,
C02201,0.01,0,
C02202,0.01,0,
C02203,0.5162811444402574,0,
C02204,0.5463435472978527,0,
C02205,0.11356236092479904,0,
C02206,0.06505971672699531,0,
C02207,0.09016700157450108,0,
C02208,0.41210364190015636,0,
C02209,0.2717956982955299,1,2026-10-02
C02210,0.4875313853242548,0,
C02211,0.47624902430070715,1,2026-09-26
C02212,0.4845900564236849,1,2026-10-04
C02213,0.33293533278018195,1,2026-10-12
C02214,0.4395984160777625,0,
C02215,0.3410656179122601,0,
C02216,0.4256533065761272,0,
C02217,0.6606476605576576,1,2026-10-15
C02218,0.2899475040155568,0,
C02219,0.8570354299756205,1,2026-10-08
C02220,0.23125101741851026,1,2026-09-21
C02221,0.6239608542398344,0,
C02222,0.7837757950891384,1,2026-09-24
C02223,0.99,1,2026-09-23
C02224,0.5023650700145322,1,2026-10-01
C02225,0.40660315790182755,0,
C02226,0.30576042875713616,1,2026-10-15
C02227,0.1839630105909471,0,
C02228,0.690596872154085,1,2026-10-05
C02229,0.7113448991499883,0,
C02230,0.49564052430406835,0,
C02231,0.4332575084152692,0,
C02232,0.4574282998979453,0,
C02233,0.01,0,
C02234,0.5876456175996108,1,2026-10-06
C02235,0.38683868055830073,1,2026-09-23
C02236,0.4092383020186551,0,
C02237,0.7469921486916286,1,2026-09-27
C02238,0.8223211095888427,1,2026-10-05
C02239,0.4351925411471611,1,2026-09-18
C02240,0.2551063267908019,0,
C02241,0.49643544206902723,0,
C02242,0.4007636712202066,0,
C02243,0.05160541670749905,0,
C02244,0.5457759748174168,0,
C02245,0.7415150025807379,1,2026-10-03
C02246,0.99,1,2026-10-02
C02247,0.35570447579535125,0,
C02248,0.99,1,2026-09-30
C02249,0.08709858550581936,0,
C02250,0.6566308329805839,1,2026-09-17
C02251,0.8947686429684876,1,2026-10-13
C02252,0.44032496939034066,1,2026-09-26
C02253,0.5023698958277194,1,2026-09-28
C02254,0.565252300963446,0,
C02255,0.8955111384836338,1,2026-10-10
C02256,0.9891104957867659,1,2026-09-23
C02257,0.5039265311480527,1,2026-10-08
C02258,0.6723700283475132,1,2026-09-20
C02259,0.99,1,2026-10-07
C02260,0.01,0,
C02261,0.5431605942333668,1,2026-09-25
C02262,0.99,1,2026-09-25
C02263,0.153478565211064,0,
C02264,0.6696879558776626,1,2026-09-20
C02265,0.6570315557571884,1,2026-10-15
C02266,0.05414842694784225,0,
C02267,0.7066170255444832,0,
C02268,0.3129006092580663,1,2026-09-25
C02269,0.5503234135683277,0,
C02270,0.5428424701678093,0,
C02271,0.3104846943711457,0,
C02272,0.3750824656470665,1,2026-09-18
C02273,0.246430728191143,0,
C02274,0.34678493418248335,0,
C02275,0.334129723862405,0,
C02276,0.01,0,
C02277,0.844743061362904,1,2026-09-21
C02278,0.5617072252702524,0,
C02279,0.08278400753822857,0,
C02280,0.6900237508387914,0,
C02281,0.01,0,
C02282,0.29934620056115,0,
C02283,0.7526637597298497,1,2026-09-18
C02284,0.24121040752918463,0,
C02285,0.03125942920841271,0,
C02286,0.11388302750940027,0,
C02287,0.99,1,2026-10-12
C02288,0.6550868248904224,1,2026-10-13
C02289,0.36271047036662973,0,
C02290,0.4855576755469285,0,
C02291,0.34862475463689013,1,2026-09-27
C02292,0.5076719585501444,1,2026-10-02
C02293,0.07134014406226014,0,
C02294,0.20709660656745374,0,
C02295,0.9338536449883659,1,2026-09-17
C02296,0.8882258656128097,1,2026-09-24
C02297,0.10595928608054092,0,
C02298,0.0634051142164368,0,
C02299,0.16862550571168586,1,2026-10-10
C02300,0.31425931173621147,0,
C02301,0.34934824722554925,0,
C02302,0.01,0,
C02303,0.5048687439182267,1,2026-09-20
C02304,0.10391890288336766,0,
C02305,0.01,0,
C02306,0.5579281387512656,0,
C02307,0.47250629240182196,0,
C02308,0.8763978978068722,0,
