customer_id,emails_opened,emails_clicked,csat_score,nps_score
C01601,3,1,2.359742249788404,
C01602,3,3,3.766286676282723,3.9212358400720335
C01603,5,1,1.5038073194452466,
C01604,4,2,,
C01605,5,1,4.151401970125402,
C01606,5,0,,7.844645679407684
C01607,7,2,2.6587955597777526,1.1752089441917999
C01608,6,1,5.0,
C01609,7,1,,8.627578182582148
C01610,2,1,,
C01611,7,0,4.686029634657325,4.609240416905623
C01612,5,0,4.748306416277313,
C01613,5,1,,
C01614,6,0,4.866972073925943,
C01615,3,1,4.235993613752461,
C01616,5,0,5.0,3.590614582518887
C01617,6,1,4.366600729227837,8.312995005872281
C01618,7,1,5.0,7.899159817530761
C01619,7,0,4.475706524668621,
C01620,5,0,,
C01621,5,1,4.552624396231583,7.651762237522241
C01622,4,2,,
C01623,3,2,3.523990764912234,9.44577343279755
C01624,7,0,,
C01625,5,0,,7.589661934729221
C01626,5,1,,
C01627,9,1,5.0,8.161432773919815
C01628,5,3,3.9506480894271467,8.916507303407165
C01629,8,1,3.598102869557527,
C01630,8,0,4.38848856927866,
C01631,4,1,,
C01632,6,0,4.222729511986516,8.646640524018261
C01633,5,0,,
C01634,6,0,3.844894576113534,7.110076259759835
C01635,2,3,,0.0019513333924261467
C01636,7,0,4.800904556129839,
C01637,8,1,2.501639729620037,7.946195589295071
C01638,11,1,2.7709398857754235,
C01639,1,0,3.8805897854220337,9.730227038608541
C01640,7,1,,3.438378027707704
C01641,8,0,,4.202360539874172
C01642,6,1,5.0,
C01643,9,1,,
C01644,1,2,2.915930653479114,4.359326080589443
C01645,9,0,,7.86406325698204
C01646,5,1,,7.726387919065097
C01647,5,0,3.2473337300161154,
C01648,4,0,,2.5618651156121506
C01649,4,1,4.2373205124695,
C01650,6,0,4.212235973168677,8.656430150105093
C01651,4,1,,
C01652,5,3,,
C01653,2,2,3.6799173659513893,5.677883280326782
C01654,5,1,4.625316585208899,
C01655,4,0,4.376075303754155,6.365267018274043
C01656,3,3,4.122763239180779,
C01657,5,1,4.769565684454001,
C01658,6,0,,0.8901684527404212
C01659,9,0,5.0,8.015543601678555
C01660,0,0,4.1671210472688465,4.301082300323999
C01661,3,2,4.627896845247696,
C01662,3,1,4.020812370684836,
C01663,5,1,,10.0
C01664,6,2,4.925104762947532,9.015702489868598
C01665,8,0,,7.065019374231821
C01666,3,0,4.463512863744741,7.239203696812907
C01667,7,2,3.5532442832685933,9.309629985626072
C01668,4,3,4.084860465666557,9.650994256798691
C01669,5,1,4.1486363207556085,
C01670,1,1,,
C01671,5,0,4.546167889703379,8.178415244381908
C01672,8,2,4.262411626038522,10.0
C01673,5,1,4.672789851700712,9.301337831837813
C01674,2,0,,1.253341186918978
C01675,6,0,5.0,
C01676,8,3,3.6681076290831487,
C01677,5,2,2.700800012313354,8.838935939818716
C01678,2,1,4.422544713273685,
C01679,6,1,,
C01680,2,2,2.694143315025893,
C01681,6,1,,
C01682,4,1,,
C01683,2,2,4.406863974837803,
C01684,3,1,1.6070907864989226,
C01685,5,2,,8.736528133621647
C01686,3,0,,8.270581117447957
C01687,4,1,,
C01688,8,0,,
C01689,7,2,5.0,
C01690,2,1,3.626752928946506,3.6632206281275566
C01691,4,0,,7.854556513555015
C01692,2,1,2.939788166159577,0.6485411224805091
C01693,3,0,4.610952308271838,
C01694,3,0,5.0,
C01695,5,0,,
C01696,6,3,3.039258565392995,
C01697,7,0,,10.0
C01698,10,1,,7.312497681727079
C01699,4,2,1.9650647264007337,
C01700,3,0,,6.435145543694037
C01701,4,1,4.7226200986001325,7.487919574186224
C01702,1,1,5.0,5.427211747595184
C01703,3,1,4.317054597455988,
C01704,1,1,,
C01705,4,0,,8.666950198630445
C01706,2,0,3.064005830038091,4.835659214942833
C01707,3,2,,
C01708,6,3,4.67944361437353,8.423068615518638
C01709,6,2,,8.979320551151925
C01710,5,1,5.0,
C01711,6,0,,
C01712,5,3,4.6031059444238895,
C01713,3,0,3.7964827497852505,1.8460941865262122
C01714,4,0,4.315829657766336,
C01715,7,0,,5.398205139491345
C01716,4,2,,
C01717,4,1,3.8894443068579045,
C01718,2,0,,7.203640036099616
C01719,7,2,4.224816179743054,
C01720,8,2,4.887193053857053,6.401145278252572
C01721,5,4,,
C01722,10,2,,4.31287076185969
C01723,3,3,4.657070303454059,6.008488977728504
C01724,2,2,,
C01725,4,0,4.540903942898881,
C01726,3,1,5.0,9.206402422963475
C01727,4,2,4.828545903891787,
C01728,6,1,,2.2954028074826907
C01729,1,0,4.2219902902562545,5.997569992234814
C01730,5,1,,
C01731,6,1,4.8617961142601045,
C01732,6,0,,
C01733,6,0,3.520519854742511,
C01734,5,0,3.441340389065263,
C01735,5,2,,
C01736,6,2,,7.167344444246126
C01737,5,1,3.6491895105971097,7.967393059970518
C01738,7,2,,7.351609260112186
C01739,1,2,4.156950213236437,
C01740,7,1,5.0,
C01741,4,1,4.7182575113695036,7.837419421752606
C01742,8,1,3.5380864852521254,5.478585077821343
C01743,6,2,,
C01744,3,3,3.921981534909663,
C01745,2,2,3.9269971170568025,7.992310733033868
C01746,10,0,,2.9810951764090876
C01747,6,1,4.876945156393171,9.384491086761093
C01748,6,0,2.6664953801741307,6.597472122728327
C01749,4,1,3.52363342080619,6.177929598707747
C01750,5,2,1.0690153486399245,
C01751,6,1,3.7897232629898285,
C01752,4,0,,
C01753,5,0,2.6641421496524416,
C01754,5,0,3.5223396659392723,7.6341327885972525
C01755,6,1,,
C01756,2,2,3.4075949002739048,8.38014815740965
C01757,6,1,4.7336678940525445,
C01758,7,1,4.392819327668568,8.881043179549048
C01759,3,1,2.1148011752855176,5.585074869045575
C01760,4,2,,3.669814286177751
C01761,6,1,4.501204392626279,10.0
C01762,3,4,1.1423714415910078,6.683815169764041
C01763,6,0,,9.571430087495237
C01764,11,1,,6.1305882154100715
C01765,4,1,3.9073440348833213,
C01766,7,1,3.374084366178342,
C01767,4,1,2.572863323483005,1.863046472606667
C01768,3,0,2.216055974313245,2.463212112106627
C01769,5,0,2.6677450024201494,3.2773768122672715
C01770,6,1,,
C01771,2,1,4.339458883003293,
C01772,3,2,,
C01773,5,0,,9.84780776006924
C01774,6,2,2.1753437262202975,
C01775,1,0,4.626928629442056,
C01776,2,0,4.543397540724628,6.783797164774388
C01777,2,0,4.941163920868101,7.069080966867676
C01778,4,0,3.6406862500992005,8.000203544967343
C01779,5,0,4.606643816516411,8.3715062190704
C01780,6,0,,
C01781,4,0,4.359567264736376,6.509514166121466
C01782,5,2,4.387588580252772,4.696616415193809
C01783,7,0,,
C01784,4,1,3.7964780508452156,9.043606659698925
C01785,5,1,5.0,8.893646671966778
C01786,5,1,3.084531630840339,
C01787,5,3,2.9471101529368307,0.4408834058912485
C01788,2,1,,5.802512035065888
C01789,4,1,,
C01790,10,1,2.620559889870887,
C01791,5,1,5.0,7.600073960517365
C01792,2,2,,3.6550404408835226
C01793,4,2,,1.4854393481463495
C01794,6,1,2.1659134412489394,2.9713645061769474
C01795,6,1,3.420221933933213,3.6361383118913735
C01796,3,1,4.8831479256120645,
C01797,3,1,4.0556076267984285,
C01798,9,1,,
C01799,3,0,4.452737132595883,
C01800,5,0,3.329117057828107,
C01801,2,0,5.0,8.520779376110783
C01802,3,0,,6.548285034958019
C01803,5,0,5.0,
C01804,5,1,,
C01805,7,1,4.585049900922516,8.17904050221794
C01806,4,1,4.8866282055799,
C01807,6,1,3.679184210230495,5.635570358268743
C01808,5,3,1.0,
C01809,3,5,2.735209104822787,
C01810,3,0,,
C01811,2,0,5.0,10.0
C01812,9,1,3.4095284090408953,
C01813,12,1,3.4681768983266847,
C01814,8,1,3.654095212593428,10.0
C01815,7,2,2.922178547278901,4.3144587571727655
C01816,3,1,4.522281709490221,7.946024377037918
C01817,7,3,4.524909625707595,
C01818,3,1,4.866171999183319,
C01819,4,1,3.3496844920210123,
C01820,6,0,,
C01821,7,2,4.575388825392668,
C01822,6,0,4.872109871497605,
C01823,4,1,,
C01824,5,1,4.96553028893998,
C01825,7,0,5.0,7.4289373936688605
C01826,3,0,,9.17946104128495
C01827,2,2,,
C01828,5,0,4.757981786271255,
C01829,2,1,3.9679625010556054,6.5490003594270485
C01830,4,1,3.288464292326637,
C01831,3,0,5.0,9.578703933379504
C01832,4,0,,7.980989992948216
C01833,8,2,,
C01834,5,0,,
C01835,5,1,2.0946745478790536,
C01836,5,2,,
C01837,4,1,,6.366705975603894
C01838,2,3,,
C01839,9,1,2.1640649463891286,5.240422482138059
C01840,4,0,5.0,
C01841,9,0,3.553522673244734,7.784899775518953
C01842,7,0,,8.77660369774801
C01843,2,1,4.35063378491553,
C01844,5,0,,4.881535071803505
C01845,5,3,4.252080603561267,8.11759943776399
C01846,7,0,,
C01847,1,1,3.4106363156501427,
C01848,6,1,,
C01849,8,1,,3.2559602771581475
C01850,6,0,,
C01851,10,1,5.0,
C01852,3,1,4.085420460890083,7.233209007670936
C01853,7,1,4.855329801919606,8.68516022493036
C01854,3,2,,
C01855,5,1,,5.948937539359722
C01856,4,2,5.0,
C01857,7,0,,
C01858,4,1,4.541409952570821,7.534337833475275
C01859,4,1,,
C01860,3,2,4.131797327435874,8.511033329095708
C01861,4,2,,
C01862,5,2,3.3198318822145447,2.2526825151695773
C01863,6,2,3.574162854910052,
C01864,6,2,,
C01865,3,3,,8.753064637676525
C01866,7,0,,6.813155122469926
C01867,5,1,3.6040580876484953,8.550276975481554
C01868,4,5,4.169528327764144,
C01869,5,0,4.338927994640099,8.270009852730935
C01870,6,0,3.8906980542660166,
C01871,4,2,,
C01872,2,0,3.4724008302910305,3.760554050218883
C01873,3,1,,
C01874,7,1,5.0,8.445694734802979
C01875,6,0,4.9487003925356206,8.564779500158505
C01876,4,0,4.306988492602164,8.035640317080674
C01877,6,1,2.51023895667426,7.037780957506863
C01878,8,1,,
C01879,8,2,,9.53704489513157
C01880,7,0,3.4254538332664346,5.682416294595686
C01881,5,2,4.989711440750458,
C01882,3,1,,
C01883,3,0,,
C01884,4,3,4.260957458459579,6.979389535643319
C01885,5,1,4.193519277240704,9.58386252828317
C01886,2,2,,4.833406383748383
C01887,5,2,3.8818259216658837,1.893735383363989
C01888,9,0,,6.473748155259356
C01889,7,2,,7.41266426647079
C01890,7,0,,3.461748556342151
C01891,8,2,3.7004199297488602,
C01892,2,0,4.263076402864469,6.5609940386946155
C01893,3,2,4.67035790120683,8.298839048201266
C01894,4,0,,4.811690074145638
C01895,7,0,,
C01896,5,1,,
C01897,4,1,2.4227248490217552,
C01898,4,0,4.782758123890012,
C01899,7,1,,9.665837926908514
C01900,9,0,2.391686965463254,
C01901,2,1,4.155234493147817,9.077986594279277
C01902,2,1,3.647999182580434,
C01903,2,1,,8.441586236394727
C01904,6,0,,8.447210942305153
C01905,8,2,4.409480433158491,
C01906,3,0,,4.24398350507312
C01907,6,0,4.011677685519607,
C01908,7,2,4.829030063096119,9.542668580669517
C01909,6,5,4.4487053224035344,
C01910,5,1,,8.9952590340653
C01911,2,1,3.598150267726838,
C01912,3,3,3.535719028168551,
C01913,7,1,,
C01914,5,0,4.972734776616509,
C01915,3,1,,
C01916,7,1,4.520296582141502,8.83111487865835
C01917,4,0,3.749232191390113,5.458710050282944
C01918,3,2,2.9749302506025384,
C01919,2,0,,
C01920,8,0,4.0863368012995345,
C01921,7,2,4.382477397519669,9.310610648226987
C01922,5,0,,
C01923,5,0,4.886279871789997,8.220145542852592
C01924,5,0,3.3456585835400685,0.836253796862048
C01925,9,1,3.7884333662530327,
C01926,1,1,3.68028606900743,
C01927,6,2,,
C01928,4,2,4.32449060416396,8.62676462524986
C01929,8,1,,9.257746095980902
C01930,8,1,3.264242360028464,2.735013863581225
C01931,3,0,5.0,9.63351326000127
C01932,3,1,,
C01933,6,1,4.4889236317948855,8.51338995676192
C01934,6,1,,
C01935,3,1,5.0,
C01936,5,0,4.4549579805631465,7.397784396911938
C01937,5,1,4.503101775894842,
C01938,1,0,,7.172927679187328
C01939,1,1,4.27723270016343,
C01940,6,1,,
C01941,3,1,,0.0
C01942,7,2,,8.270705435837897
C01943,5,0,5.0,
C01944,1,3,4.970655135340445,4.7421439606033555
C01945,7,1,3.352972329668771,
C01946,11,1,,
C01947,2,0,,
C01948,4,2,2.896043509010611,
C01949,2,2,4.8274853593700655,
C01950,7,0,5.0,
C01951,5,0,3.5463525049714923,7.163976927432611
C01952,8,1,4.107160798930556,
C01953,6,3,,4.915827458411018
C01954,3,2,4.637500827028968,
C01955,4,0,4.59318983989081,
C01956,4,1,,
C01957,3,1,,7.253445970968968
C01958,3,1,3.8608349116182534,
C01959,7,3,,
C01960,6,1,3.5021508216980353,
C01961,5,1,,3.624813963462705
C01962,2,1,5.0,8.631560557924994
C01963,6,0,,
C01964,3,1,3.4207722966786642,
C01965,3,1,4.074675741549318,
C01966,3,0,3.1627595420803085,
C01967,6,0,4.256235954463237,7.643363091964751
C01968,6,0,,
C01969,4,1,4.437295977909045,
C01970,2,0,,
C01971,4,0,,7.493784824207094
C01972,1,0,,
C01973,7,2,,
C01974,4,1,4.642903145576847,
C01975,5,1,4.328987640762745,
C01976,4,1,,8.058856018462446
C01977,4,2,4.527534651194691,
C01978,7,1,5.0,10.0
C01979,3,2,4.25713492797613,
C01980,4,3,3.530487357995472,6.820382138779314
C01981,12,2,3.776839639174718,7.1295141711223255
C01982,7,0,3.3917661188502084,
C01983,3,2,4.251084383522996,8.166785740490834
C01984,6,0,,
C01985,7,0,,7.021689897555574
C01986,6,0,4.4013878824401,
C01987,2,0,,
C01988,3,0,4.6791070873102685,5.977098713543286
C01989,6,0,,7.136233625145418
C01990,2,2,,
C01991,4,0,2.872917413760718,
C01992,6,1,4.305447780514612,
C01993,5,0,5.0,
C01994,3,2,4.8448778274364726,7.245090214774326
C01995,7,1,3.5603111883898646,
C01996,3,2,1.0,3.4581419801001942
C01997,1,2,4.088531583324569,
C01998,4,0,4.122229951237168,
C01999,3,1,5.0,
C02000,3,1,3.491717068366761,4.1307767788171565
C02001,3,1,,7.495142657120281
C02002,7,5,2.1419329775219595,
C02003,4,2,3.6438189018181206,
C02004,5,2,,
C02005,6,0,4.18525586482385,
C02006,6,1,,8.901698402248291
C02007,8,0,4.045525347476092,
C02008,2,2,4.520977304087916,7.572813294933693
C02009,2,0,,4.140886260661593
C02010,5,1,4.9481608181817975,8.541951672047992
C02011,4,2,,4.245571607163593
C02012,6,1,1.8243504247861022,
C02013,5,3,4.621635014243703,
C02014,5,1,3.7481381482361336,
C02015,9,1,,10.0
C02016,3,1,2.3053017972040513,
C02017,3,1,,
C02018,0,0,,
C02019,2,0,4.743643941581158,4.6068433060529
C02020,2,2,3.860758531666623,
C02021,6,0,4.524615505464854,
C02022,4,2,,3.584900102147702
C02023,8,3,2.6820326733027984,0.0
C02024,2,2,1.0,
C02025,4,2,5.0,3.1381527695208304
C02026,6,2,,
C02027,13,1,4.616321800108657,9.513744799299943
C02028,10,3,4.26113128996694,
C02029,6,1,,8.547178517797466
C02030,3,1,4.950378809040047,
C02031,4,2,,6.000391856093938
C02032,2,2,4.542680355027408,
C02033,7,0,1.0,3.912848741976704
C02034,4,0,4.1779782320284085,4.643880517859395
C02035,4,2,4.93949850948009,10.0
C02036,3,2,,8.93252130292682
C02037,2,2,4.695928935701929,6.584688754594312
C02038,3,0,1.912458262999031,4.832836354781422
C02039,6,2,4.209109719336399,9.607116104934448
C02040,6,0,,
C02041,6,2,5.0,
C02042,3,2,1.778206468823734,4.412520609056236
C02043,4,0,5.0,9.432256754809188
C02044,2,1,,9.459355630649162
C02045,4,1,,
C02046,5,2,,
C02047,3,1,5.0,6.28913707021583
C02048,4,1,,
C02049,12,1,2.957058081472069,5.896004626002886
C02050,8,1,4.375035323256324,
C02051,4,1,3.9906280768544993,6.75897187803851
C02052,10,0,,5.891772213788235
C02053,3,2,,
C02054,2,2,,
C02055,8,0,4.616365846663376,
C02056,7,0,,5.047822846925974
C02057,7,1,,7.874132782646716
C02058,3,0,,7.6668059164739315
C02059,6,4,4.227277611641233,
C02060,6,1,,2.346459333123768
C02061,4,1,4.641094995185388,
C02062,6,1,,6.8805397726272
C02063,6,0,4.385771390114194,
C02064,5,0,,8.573885342276965
C02065,3,2,,4.824108810701058
C02066,8,2,,
C02067,4,0,4.918967851240933,
C02068,8,1,3.7558804158720793,4.749139290006133
C02069,2,2,,4.72305165486262
C02070,1,1,5.0,6.574643972351462
C02071,5,0,4.705313923090614,
C02072,7,2,1.0,6.208799230567789
C02073,5,2,3.63101194197591,
C02074,2,0,,7.896546829994062
C02075,2,2,4.793595812128557,
C02076,2,0,5.0,10.0
C02077,3,1,,
C02078,3,1,,5.293445060811426
C02079,3,2,4.845638486805711,8.800717870919394
C02080,4,3,4.168897577104487,
C02081,2,0,4.663178267170373,
C02082,2,0,,5.788468956521385
C02083,6,0,4.130025829152763,
C02084,9,0,4.392174116548908,7.9229073371305505
C02085,6,1,2.724985635749675,
C02086,3,2,3.932702850858411,
C02087,5,1,,
C02088,6,2,1.0,
C02089,6,1,,9.250582522292948
C02090,2,1,,
C02091,6,0,,10.0
C02092,6,1,,
C02093,8,0,,10.0
C02094,2,0,,
C02095,3,1,,8.736410678995137
C02096,2,0,5.0,7.254271520640982
C02097,3,2,4.8170774537563625,8.769060154098096
C02098,5,1,,4.265478139722036
C02099,6,1,4.561025439023899,9.618942406045285
C02100,7,0,,6.886724384982223
C02101,8,0,,9.73740739925447
C02102,6,1,,6.65059705977596
C02103,3,0,,
C02104,6,1,3.7108052669412133,5.906126897273738
C02105,7,1,,3.522377860168589
C02106,5,0,,7.663748767554864
C02107,6,1,,
C02108,5,3,,
C02109,3,0,4.319225431526793,8.49654942628348
C02110,5,1,,
C02111,5,0,,
C02112,7,1,4.093099283412236,
C02113,5,0,,7.430600449570572
C02114,4,1,3.2896625045784322,
C02115,8,0,4.905938892127484,
C02116,4,1,,
C02117,4,3,2.6982894679597007,0.0
C02118,1,2,,
C02119,5,0,4.640156051249854,8.303067380824826
C02120,4,2,4.6121634845961115,7.017844994400885
C02121,2,1,4.060146342367311,9.23953477843797
C02122,7,0,,
C02123,6,1,3.1552725419999694,5.739087581320778
C02124,4,2,4.353994598112587,5.9926613707145195
C02125,6,1,3.3426542809127184,
C02126,7,1,2.0141755747782173,
C02127,9,0,3.8252815645227,9.375850672083844
C02128,9,1,3.626100758955041,
C02129,7,1,,6.284104256742569
C02130,6,0,,6.594995039726083
C02131,8,0,3.488181901553692,
C02132,6,1,4.67090506470017,7.232345128528468
C02133,4,0,4.5131104800362465,
C02134,3,2,5.0,
C02135,4,2,,
C02136,6,1,,7.514222600929748
C02137,7,1,,
C02138,7,3,2.403003893781262,
C02139,6,2,,6.528998104639136
C02140,4,0,5.0,7.0728384866450895
C02141,3,0,,
C02142,6,0,,
C02143,6,2,4.881414267490278,7.837552770118226
C02144,2,0,4.312834655366314,
C02145,4,1,4.314652323944,
C02146,2,2,4.822617091741974,7.28468498510529
C02147,4,0,4.81711898408476,
C02148,3,0,,9.220646399067967
C02149,5,0,,4.9102402848688715
C02150,4,3,,1.5092003039010304
C02151,4,1,3.7744644403860974,10.0
C02152,3,0,4.358682342210606,6.637793589628389
C02153,5,0,4.377193798356299,8.486418070581731
C02154,4,1,,
C02155,7,0,,5.281131657103064
C02156,6,1,,5.504904329100242
C02157,3,1,4.736154796494998,6.611855466384687
C02158,6,0,5.0,6.403153956944513
C02159,3,1,,
C02160,3,1,,
C02161,5,0,,10.0
C02162,2,0,4.252143970017909,
C02163,3,3,4.20121882685998,6.713663130920148
C02164,3,2,,5.830568329595421
C02165,3,2,,
C02166,6,2,5.0,
C02167,8,1,,
C02168,6,0,3.1089602776418968,
C02169,6,1,,6.619173220664821
C02170,4,2,,
C02171,6,1,,8.290732562082356
C02172,9,0,4.442264949640787,
C02173,3,1,3.0790786763583533,5.750076261839959
C02174,5,1,4.1776776472774095,
C02175,6,2,4.531118129206743,
C02176,10,1,,
C02177,7,1,4.3715418025720965,
C02178,6,1,,
C02179,5,2,4.826598117556334,
C02180,3,0,4.853851889164769,
C02181,7,0,4.459249551820663,7.288003324774469
C02182,7,0,4.198958456984683,5.1430862529312344
C02183,5,0,2.4217291266699776,
C02184,3,2,,9.087217527705379
C02185,6,0,,7.140902781390788
C02186,7,3,4.521662418704676,
C02187,9,0,4.352726931006289,6.671008592546934
C02188,3,1,,7.34469737887826
C02189,8,0,4.969036295323741,9.048593408304015
C02190,7,0,4.57718179560955,
C02191,4,2,,
C02192,8,1,,
C02193,6,1,4.340463260710473,
C02194,5,1,3.621943680034805,8.6564653174107
C02195,4,2,,
C02196,8,0,4.3438073245363436,
C02197,6,2,,3.3968714495650727
C02198,8,1,2.1286432307018495,2.9296037072605365
C02199,7,0,4.430973372833671,7.537885282259643
C02200,3,0,,10.0
C02201,8,1,4.377984006778448,
C02202,3,0,4.577692100145869,7.890104940577827
C02203,5,1,4.81049074669102,
C02204,4,2,,
C02205,8,0,4.52381681735981,
C02206,4,1,,
C02207,7,2,,4.476157806741776
C02208,9,1,,7.305442962674452
C02209,3,1,,10.0
C02210,5,0,,7.381521289120358
C02211,6,2,4.804577607195623,
C02212,3,0,,
C02213,3,3,,
C02214,0,0,4.207291707211676,9.023183004220504
C02215,5,1,,
C02216,5,0,4.989009630201061,8.00948870339127
C02217,3,1,3.992737781310175,4.945058028142451
C02218,4,0,,8.162055892356753
C02219,4,1,2.3939578031849806,4.955556672308914
C02220,1,1,,
C02221,5,0,,
C02222,4,1,,0.8655847470050939
C02223,5,1,2.5154939183446943,0.0
C02224,2,0,5.0,
C02225,3,2,4.1570872223061315,10.0
C02226,8,1,4.510367869926785,
C02227,1,0,4.1410611773380115,9.49697300992145
C02228,7,2,2.124172633201145,3.646112264940522
C02229,5,2,2.0635607517736476,1.7880793493262224
C02230,8,1,,1.9619537350919591
C02231,3,2,,
C02232,2,2,4.265778179332973,
C02233,4,1,4.13231250389691,
C02234,6,1,,
C02235,4,1,4.922503395921578,
C02236,9,3,,6.2497867960518265
C02237,5,2,,
C02238,4,0,3.0937978930082326,2.4505012986698986
C02239,0,1,,8.924245806143135
C02240,5,0,,5.941862634157741
C02241,3,1,4.720814694895962,
C02242,3,1,,6.81376927256322
C02243,4,0,4.66821707181883,
C02244,4,0,,8.71548303014069
C02245,8,0,4.747237473541662,8.577037355469255
C02246,8,1,,4.558888787757278
C02247,4,1,,6.975283245473438
C02248,3,0,2.498529120305988,5.227805615571495
C02249,4,0,4.1882347211317486,6.157385191804856
C02250,4,0,4.793425993055625,
C02251,5,0,,
C02252,6,0,,
C02253,2,1,5.0,
C02254,7,0,,8.362062065566592
C02255,5,3,2.817834227779162,
C02256,2,0,4.179321195052487,3.7695479093126165
C02257,9,0,5.0,
C02258,2,1,2.7652101810790004,
C02259,3,0,3.4994857049555987,
C02260,3,1,4.286779423509274,
C02261,8,0,,
C02262,1,2,5.0,
C02263,2,1,5.0,
C02264,4,0,,9.045379924798043
C02265,2,0,,5.466846775780574
C02266,7,1,5.0,
C02267,4,2,,3.117108758375279
C02268,7,0,3.9935171707499815,
C02269,4,2,,9.218408536854673
C02270,5,0,3.851057206164647,
C02271,3,2,,
C02272,6,3,,8.251225926833719
C02273,2,0,,
C02274,9,2,,
C02275,4,0,,7.544248422295268
C02276,2,1,,7.240762158214783
C02277,7,0,3.7660888788992475,
C02278,6,1,,
C02279,5,0,4.785749630399838,
C02280,4,2,4.009115957509271,
C02281,8,1,5.0,8.49353951245668
C02282,8,0,4.430077569416698,8.117091161524895
C02283,3,3,4.544154379019051,
C02284,6,0,4.594065469154928,10.0
C02285,5,0,3.6144545904940326,
C02286,4,0,4.20354727860809,10.0
C02287,9,1,3.3604251679441113,
C02288,6,0,5.0,6.212964221563819
C02289,3,0,5.0,8.736461672589886
C02290,7,1,4.2202917171590615,
C02291,5,0,,
C02292,6,2,4.44793800135647,9.209911833294084
C02293,4,3,4.940210061779074,
C02294,6,1,,7.546393720016377
C02295,8,0,,3.9910935931993805
C02296,8,1,,6.181182910791615
C02297,4,1,,7.12622065210195
C02298,4,1,,10.0
C02299,5,0,4.540798917460696,7.249372117533381
C02300,8,3,,7.330384185981747
C02301,4,3,4.828551697071242,6.237766542167696
C02302,3,0,,9.475016866507813
C02303,4,0,4.0770376390859075,
C02304,1,0,4.240163099668748,4.949682988764657
C02305,4,2,,
C02306,9,0,4.923600563484567,
C02307,4,0,,
C02308,10,0,2.595498060377356,3.8017494239350187
C02309,6,0,4.565286168198992,9.648837360824114
C02310,6,1,4.835550814260167,
C02311,2,1,,
C02312,2,1,,
C02313,7,2,,
C02314,2,4,4.218023109578559,9.740615420582746
C02315,6,1,,6.330813272536413
C02316,7,1,3.7492736800449644,
C02317,6,0,,3.6292232377019404
C02318,6,2,,
C02319,9,0,,6.813050562554961
C02320,4,1,,0.29374541907570206
C02321,4,1,4.809368379027227,7.762705076424379
C02322,5,2,1.1449946014612706,5.6789432824829245
C02323,4,2,3.852385608524181,5.862149280438214
C02324,2,0,,7.424196084332306
C02325,3,1,3.827137358998768,3.5741897931624615
C02326,6,1,,3.0229723192076743
C02327,9,3,4.558034536651494,
C02328,4,3,,9.692608909089731
C02329,6,1,,6.6906225513629
C02330,4,2,3.8736486591659793,9.683851811311968
C02331,1,0,4.589656305425425,8.024737311447533
C02332,5,1,4.282262823458813,
C02333,4,1,,
C02334,3,2,4.510967579647994,7.477346802418074
C02335,0,1,3.094621293856876,
C02336,7,1,,
C02337,10,3,4.322909753626395,
C02338,9,0,,5.439362176476717
C02339,7,0,4.866259916291719,
C02340,7,2,,
C02341,2,1,4.373316025562178,
C02342,8,0,3.979020748981517,5.816189819250503
C02343,3,0,3.4869192842394994,5.052808199391139
C02344,5,2,2.850191100601595,5.0950439745609515
C02345,6,2,5.0,5.671086515735915
C02346,1,5,3.9371071634062482,8.718794755025558
C02347,11,3,4.68906120938327,8.688400949554461
C02348,5,0,3.7809792529000896,4.619310611190315
C02349,8,2,5.0,
C02350,4,0,4.184276201868961,8.755220099447909
C02351,4,2,5.0,
C02352,6,1,,
C02353,3,1,1.1963855710034599,
C02354,7,0,4.458180748925847,9.684625572159304
C02355,4,0,4.408454485160287,7.627017092633481
C02356,1,1,,
C02357,2,3,4.842700957146062,
C02358,3,2,,7.769925647394258
C02359,5,0,,
C02360,4,2,3.004784845174236,
C02361,7,1,4.505844537149557,8.747029824417645
C02362,8,1,,
C02363,5,1,,
C02364,2,1,3.888576984083705,8.76512959695149
C02365,4,0,,
C02366,4,0,3.9774886031497885,
C02367,7,2,4.121467787255741,
C02368,4,0,,8.127239842836921
C02369,2,2,4.82954169096839,
C02370,4,1,,
C02371,6,2,4.133567306459527,
C02372,5,0,5.0,
C02373,4,1,5.0,
C02374,4,1,,
C02375,4,1,3.8866928920958483,
C02376,4,1,4.631385089349896,
C02377,4,1,4.4038421146026945,
C02378,3,1,,
C02379,5,0,,7.480302676885198
C02380,4,0,4.04995963006672,
C02381,3,3,1.5798778767361734,
C02382,5,2,2.8449340895766064,3.1761565553820605
C02383,9,0,2.501690867463616,
C02384,2,1,,
C02385,5,1,2.0079916196784957,
C02386,3,1,,
C02387,0,2,,7.461792768846468
C02388,4,0,,8.41135136840823
C02389,5,1,4.210664092271387,7.814773546380496
C02390,9,0,,
C02391,4,0,5.0,
C02392,9,2,,
C02393,6,1,3.467024677711533,4.399438110046845
C02394,4,1,,
C02395,2,0,4.349573896267195,5.934375246409401
C02396,10,1,,
C02397,4,1,,
C02398,5,0,4.989961692297044,
C02399,2,2,4.826173210231961,
C02400,5,0,,
C02401,3,1,1.9151141827731897,5.00505379957426
C02402,8,0,,1.891740562648585
C02403,1,2,,7.293423347346682
C02404,4,0,3.9094301147279364,5.463230267479557
C02405,6,1,,
