customer_id,support_tickets_30d,support_tickets_90d,open_tickets,avg_resolution_hours,escalation_count
C01398,3,4,1,43.89914132495296,1
C01399,0,5,0,38.90238870325304,0
C01400,1,5,0,14.84396109828281,0
C01401,1,4,0,10.68522566593866,0
C01402,1,4,3,83.58495899988264,0
C01403,0,2,0,8.323879462004253,0
C01404,4,5,2,67.9604390852799,2
C01405,1,1,0,8.772927199000899,0
C01406,1,3,0,23.400502825093543,0
C01407,1,2,0,8.34836462116953,0
C01408,3,3,1,33.50308770041363,0
C01409,5,7,2,49.90024808684205,0
C01410,3,4,3,24.009333354778242,0
C01411,0,2,0,1.0,0
C01412,4,5,3,68.30857709292836,1
C01413,0,0,0,7.794595178122975,0
C01414,0,2,0,17.4148991030282,0
C01415,0,2,0,17.286076129849008,0
C01416,4,6,1,33.414945004077644,1
C01417,2,3,0,17.992549882451794,0
C01418,0,1,0,17.56614843826975,0
C01419,2,2,0,13.058860311534618,0
C01420,0,1,0,16.83083617694454,0
C01421,0,1,0,13.269797056442185,0
C01422,0,3,0,12.223545191977069,0
C01423,1,3,0,14.615866791481237,0
C01424,0,3,0,5.041585871739127,0
C01425,0,1,0,21.074983898197384,0
C01426,0,1,0,2.045168035031919,0
C01427,0,2,0,11.133738174176326,0
C01428,0,1,0,59.362565575170535,0
C01429,1,3,0,11.9361364775601,0
C01430,0,0,0,9.596604095486267,0
C01431,0,0,0,5.744642142444809,0
C01432,0,1,0,33.18792780377591,0
C01433,0,1,0,11.13740775481296,0
C01434,1,3,0,17.004429983134987,0
C01435,0,0,0,15.000244906187449,0
C01436,2,4,0,9.475424111224466,0
C01437,1,2,0,63.636363607014815,0
C01438,0,1,0,9.603163813128592,0
C01439,1,3,0,14.089545210839605,0
C01440,1,2,0,64.12188076827012,0
C01441,1,1,0,9.473748077593694,0
C01442,1,2,0,19.52351570126597,0
C01443,0,0,0,37.1511998580451,0
C01444,0,1,0,63.02544358226139,0
C01445,2,4,0,14.528291249616323,0
C01446,2,4,1,54.288451335138966,0
C01447,0,1,0,6.208369429069042,0
C01448,0,0,0,15.139913738602171,0
C01449,0,0,0,5.0844098569819725,0
C01450,0,1,2,27.191330981763493,0
C01451,1,2,0,8.157566225179865,0
C01452,0,0,0,4.885110777484651,0
C01453,0,2,0,9.285106989505032,0
C01454,1,2,0,7.0916640663521955,0
C01455,0,0,0,9.577625649908317,0
C01456,5,6,0,79.59186095663517,0
C01457,0,1,0,16.42980875457252,0
C01458,1,1,0,3.0187179080641844,0
C01459,1,1,0,13.976566719517706,0
C01460,0,1,0,10.492123115927768,0
C01461,0,2,0,8.742103785744172,0
C01462,0,0,0,19.153215954571248,0
C01463,3,4,3,31.092168206315563,3
C01464,1,1,0,22.33894071794249,0
C01465,0,0,0,12.855383650761862,0
C01466,2,2,0,1.0,0
C01467,1,2,0,14.323406739290672,0
C01468,0,0,0,8.63700524362336,0
C01469,1,3,1,39.29527686907956,0
C01470,2,3,0,47.17986066278978,0
C01471,0,0,0,13.189209780120182,0
C01472,0,0,0,58.34130096064386,0
C01473,0,1,0,49.92328434505848,0
C01474,0,0,0,13.17459819810641,0
C01475,0,2,0,6.018450749869257,0
C01476,1,3,0,5.5343015178326525,0
C01477,1,2,0,8.600475091297698,0
C01478,1,3,0,6.644804768874762,0
C01479,2,2,0,45.64804074386162,0
C01480,0,1,0,3.3757470734710804,0
C01481,1,1,0,8.40429996149997,0
C01482,0,1,0,1.0,0
C01483,1,2,0,1.904442640107618,0
C01484,1,1,0,4.153673616886458,0
C01485,5,6,0,54.215396981636076,0
C01486,0,1,0,21.73317562051022,0
C01487,1,1,0,75.5454128629319,0
C01488,0,0,0,18.08020251345507,0
C01489,5,6,3,30.46365419490708,0
C01490,0,3,0,18.390141238329612,0
C01491,3,4,0,2.3183325679540907,0
C01492,0,0,0,9.733260643074694,0
C01493,1,3,0,13.348944006424537,0
C01494,0,1,0,12.061678726077554,0
C01495,0,1,0,12.209843774295623,0
C01496,1,1,0,1.5363695845128547,0
C01497,1,1,0,6.206475235740944,0
C01498,0,4,0,3.1180707005159363,0
C01499,0,0,0,22.794625155899922,0
C01500,0,0,0,11.16041816581468,0
C01501,1,1,0,8.607980151481588,0
C01502,1,1,0,14.819173924814162,0
C01503,1,1,1,51.766910608137295,0
C01504,0,3,0,18.809474600582604,0
C01505,0,0,0,14.972817383145376,0
C01506,0,1,0,22.8061190420946,0
C01507,1,1,0,7.27918376520096,0
C01508,0,0,0,4.12174421048767,0
C01509,2,3,0,12.34197177186627,0
C01510,1,1,0,12.659993808703831,0
C01511,0,0,0,5.531524448714168,0
C01512,0,1,0,61.79172784921334,0
C01513,0,0,0,12.17629764491403,0
C01514,3,4,3,1.4889839656697745,4
C01515,1,1,0,18.59441262643127,0
C01516,0,1,0,13.777447154992508,0
C01517,0,1,0,16.417443667180308,0
C01518,0,1,0,1.0457471517367285,0
C01519,0,1,0,96.4652431520815,0
C01520,0,3,0,14.477297205962934,0
C01521,0,1,0,14.73828199333619,0
C01522,0,0,0,6.498593723002587,0
C01523,1,3,0,5.764499169634147,0
C01524,0,2,0,20.313454023128408,0
C01525,0,0,0,47.584251792362856,0
C01526,1,2,0,8.275967505859523,0
C01527,0,1,0,12.039809835933424,0
C01528,1,3,0,47.33691439158416,0
C01529,0,1,0,10.29159034489046,0
C01530,0,2,0,20.864881849670308,0
C01531,0,1,0,21.32980976026036,0
C01532,0,1,0,10.383235188434407,0
C01533,0,0,0,7.534267804757812,0
C01534,0,0,0,14.54410858555667,0
C01535,6,6,0,63.82269990302443,0
C01536,1,2,0,15.886665457402296,0
C01537,0,3,0,6.848218852153325,0
C01538,1,2,0,20.77144163570485,0
C01539,0,1,0,19.96443498537601,0
C01540,1,2,0,4.369732743210856,0
C01541,0,0,0,9.837683202888538,0
C01542,0,1,0,13.009128858143333,0
C01543,3,3,0,11.79141187328363,0
C01544,2,2,1,7.276400189691344,0
C01545,1,2,0,11.033326586118745,0
C01546,0,0,0,40.81735476454625,0
C01547,1,3,0,6.853589951143847,0
C01548,1,2,0,9.335566268781063,0
C01549,0,1,0,6.367310180104939,0
C01550,1,1,0,13.708916050807758,0
C01551,0,1,0,14.36283581724717,0
C01552,3,6,3,18.14315050996812,0
C01553,1,1,0,11.075495121753272,0
C01554,0,0,0,16.469046349215915,0
C01555,0,1,0,13.5750822295803,0
C01556,0,1,0,6.538853448593517,0
C01557,1,4,1,24.842132151718,0
C01558,0,0,0,10.469285992998467,0
C01559,0,1,0,5.153654749593688,0
C01560,1,4,0,1.0,0
C01561,3,8,3,24.27005131405008,0
C01562,0,1,0,6.546419495873032,0
C01563,0,3,0,24.168227583156337,0
C01564,1,2,0,67.0086212641547,0
C01565,1,1,1,46.03661105200253,1
C01566,5,5,0,90.84513300567869,0
C01567,2,2,3,16.54898584295453,1
C01568,1,3,0,6.742558933049951,0
C01569,0,0,0,18.19283798766475,0
C01570,1,2,0,8.629413352862652,0
C01571,1,2,1,35.22897204347967,0
C01572,5,7,0,47.92880441336605,0
C01573,0,1,0,25.049517468463364,0
C01574,1,2,0,18.59019313424058,0
C01575,0,0,0,12.693422252076273,0
C01576,0,0,0,33.609934223465444,0
C01577,1,1,0,5.843602911820735,0
C01578,0,3,0,22.72218736728885,0
C01579,0,1,0,11.549203569980019,0
C01580,0,1,0,4.742713865769998,0
C01581,2,3,3,60.20232823756356,3
C01582,3,4,0,13.36038456180019,0
C01583,2,2,3,49.77396699515029,0
C01584,0,1,0,15.675055543300303,0
C01585,3,4,0,24.43245599938028,0
C01586,1,3,0,54.4653616662695,0
C01587,1,2,0,55.79124431723856,0
C01588,3,4,0,90.15554311800425,0
C01589,0,0,0,14.0466515457439,0
C01590,0,0,0,25.324927693100907,0
C01591,8,11,2,1.0,0
C01592,1,1,0,1.0,0
C01593,0,0,0,11.540485170530005,0
C01594,0,1,0,8.98624456705437,0
C01595,4,6,3,75.6719240270246,0
C01596,0,1,0,7.916464035961292,0
C01597,0,3,0,14.43966663452828,0
C01598,0,0,0,16.711775919576326,0
C01599,0,2,0,7.2983571171541115,0
C01600,5,6,0,40.655713890541726,0
C01601,1,1,0,75.09330587383425,0
C01602,1,2,3,58.3693495758415,0
C01603,0,0,0,36.4893628312521,0
C01604,0,0,0,8.140710787057149,0
C01605,0,0,0,83.4199002606736,0
C01606,0,0,0,10.717284921609618,0
C01607,1,3,0,38.7410569239498,0
C01608,1,3,0,21.858238581838282,0
C01609,0,1,0,15.348499923839897,0
C01610,0,0,0,14.24206120165697,0
C01611,0,1,3,55.69942161117665,2
C01612,0,0,0,13.865142797007556,0
C01613,0,1,0,13.696931868603519,0
C01614,0,0,0,11.01799259307861,0
C01615,1,1,0,9.392608570179668,0
C01616,5,6,1,53.38407016861191,0
C01617,0,2,0,9.378884495257417,0
C01618,1,1,0,11.468456500353483,0
C01619,1,1,0,11.016997344769365,0
C01620,2,3,0,14.284413499127965,0
C01621,0,1,0,16.57307954137439,0
C01622,1,1,0,9.793197411440762,0
C01623,1,4,0,5.261801830390512,0
C01624,2,3,2,27.71677744483769,0
C01625,2,4,0,4.991079021899335,0
C01626,0,0,0,3.522913970613704,0
C01627,0,2,0,20.32826975871973,0
C01628,1,2,0,5.129523955736177,0
C01629,1,2,0,20.253092247031404,0
C01630,0,2,0,11.136572501382823,0
C01631,2,5,0,50.787946579075786,0
C01632,0,2,0,8.974854578181272,0
C01633,0,0,0,4.157895026039799,0
C01634,0,1,0,3.73248016075755,0
C01635,1,2,1,28.289740453055515,0
C01636,1,2,0,12.033556690364641,0
C01637,4,5,0,54.23355865336555,0
C01638,2,3,2,45.54978947744002,2
C01639,0,2,0,12.726171317482468,0
C01640,3,4,2,38.72735970542969,0
C01641,0,1,0,47.19343273530518,0
C01642,0,0,0,15.032312780180373,0
C01643,1,1,0,3.010379700184693,0
C01644,6,6,0,54.41946309425777,0
C01645,0,0,0,10.439354487534198,0
C01646,1,2,0,1.0,0
C01647,3,3,1,60.41434173680031,0
C01648,2,3,2,63.47475316637188,1
C01649,0,2,0,6.625369529856014,0
C01650,0,1,0,9.83078781290845,0
C01651,4,6,1,35.31555489445974,0
C01652,3,4,0,62.763102188272896,0
C01653,1,1,0,72.1266279670234,0
C01654,0,1,0,23.05149361638276,0
C01655,0,1,0,1.0,0
C01656,1,4,0,20.854076156633802,0
C01657,0,4,0,15.472191791136634,0
C01658,1,1,0,73.19773644385171,0
C01659,0,1,0,18.439626162846196,0
C01660,1,2,0,11.483002479557532,0
C01661,0,1,0,6.682927643965332,0
C01662,1,3,0,2.5232478972725296,0
C01663,0,1,0,10.389271409427018,0
C01664,0,0,0,15.697307509785356,0
C01665,1,1,0,17.786083983318505,0
C01666,0,1,0,12.280527061115613,0
C01667,1,1,0,6.962859673555575,0
C01668,1,1,0,5.425233354843488,0
C01669,0,1,0,7.208784154616417,0
C01670,4,4,2,11.149057571601205,2
C01671,1,1,0,22.365400838181774,0
C01672,0,0,0,6.377794459188172,0
C01673,0,0,0,14.78041024722248,0
C01674,6,8,1,87.4611063316473,3
C01675,0,0,0,19.463136118692702,0
C01676,1,4,0,16.790603705801484,0
C01677,0,1,0,42.682039885218316,0
C01678,0,0,0,42.190864961358095,0
C01679,5,5,1,61.56046094606283,0
C01680,0,1,0,12.85172099272016,0
C01681,0,1,0,18.78802297242349,0
C01682,0,1,0,16.710258817037307,0
C01683,0,0,0,16.828852549701537,0
C01684,1,1,0,49.300480854017096,0
C01685,1,4,0,3.9979085262132923,0
C01686,0,1,0,76.05597814489727,0
C01687,1,1,0,14.381544982967288,0
C01688,0,0,0,11.149905971655837,0
C01689,1,1,0,18.74174545631547,0
C01690,6,7,1,59.81752442603374,0
C01691,0,0,0,9.890343036841456,0
C01692,5,6,0,1.0,0
C01693,1,2,0,11.28440951495595,0
C01694,0,0,0,18.916525207826567,0
C01695,0,1,0,18.465224975007484,0
C01696,0,1,0,66.26861684036376,0
C01697,1,1,0,13.542209353965127,0
C01698,0,1,0,12.954063268040604,0
C01699,1,2,0,95.54133068493748,0
C01700,1,1,0,12.742765521096045,0
C01701,0,0,0,14.632509925313919,0
C01702,1,2,0,10.803881272913543,0
C01703,0,2,0,15.04121948509075,0
C01704,0,1,0,12.334588588959761,0
C01705,1,2,0,12.239989722959194,0
C01706,5,7,1,55.585635799882624,2
C01707,2,2,3,59.41356697096619,0
C01708,0,0,0,17.461988266414604,0
C01709,0,0,0,17.72386095732394,0
C01710,0,2,0,15.148087120397186,0
C01711,0,1,0,15.144651168965236,0
C01712,1,4,0,10.337800466389137,0
C01713,4,4,3,14.802671973534359,2
C01714,0,0,0,4.421631529007347,0
C01715,0,1,0,11.08232665549868,0
C01716,3,4,2,18.11115344068162,0
C01717,5,5,1,29.309842662754676,0
C01718,0,1,0,12.472868544413304,0
C01719,2,2,0,10.36870791408416,0
C01720,0,0,0,20.03229492452063,0
C01721,4,4,1,43.70805870014418,0
C01722,4,5,3,88.68154552886443,2
C01723,0,1,0,22.69346073700221,0
C01724,2,3,0,9.496250554798245,0
C01725,0,1,0,16.126688244347445,0
C01726,1,4,0,11.763581923889253,0
C01727,0,3,0,13.125381942823731,0
C01728,3,3,1,62.23723966236349,0
C01729,0,2,0,13.870834246258674,0
C01730,2,2,0,32.7593143129764,0
C01731,0,1,0,9.250115713967055,0
C01732,5,8,0,15.062463480962002,0
C01733,0,0,0,80.57737322678295,0
C01734,2,3,0,11.660163715943021,0
C01735,0,1,0,13.49874202150728,0
C01736,0,0,0,15.492368543570516,0
C01737,0,2,0,13.734640431229842,0
C01738,0,1,0,12.753281351760046,0
C01739,1,2,0,15.438505991355491,0
C01740,1,2,0,17.49415208306703,0
C01741,0,1,0,23.331612344094044,0
C01742,0,0,0,8.197794081682224,0
C01743,0,4,0,5.418384410732536,0
C01744,1,3,0,13.465328754800918,0
C01745,0,1,0,10.050343143991608,0
C01746,2,4,0,11.581371521000229,0
C01747,1,2,0,15.504471349136788,0
C01748,0,3,0,50.48763469894251,0
C01749,1,2,0,21.029571552153833,0
C01750,4,5,0,69.86685983804901,0
C01751,2,4,0,10.350859853564636,0
C01752,1,2,0,12.213295292893742,0
C01753,1,3,0,52.98484798069242,0
C01754,0,3,0,47.97952228597789,0
C01755,0,2,0,10.876226723777588,0
C01756,0,2,0,4.188972240186316,0
C01757,1,3,0,8.72323292527857,0
C01758,2,2,0,8.26223940591011,0
C01759,1,1,0,74.07309553661233,0
C01760,5,6,3,51.57953009639038,1
C01761,0,0,0,13.742026638045132,0
C01762,3,4,3,51.46340590226156,0
C01763,0,1,0,4.251485564408176,0
C01764,3,3,0,55.09229195459107,0
C01765,0,1,0,9.881478776768354,0
C01766,5,5,2,12.102011841508272,0
C01767,2,4,0,30.471018684780475,0
C01768,1,3,3,87.04497105710689,3
C01769,6,6,0,70.22020849302001,0
C01770,0,3,0,10.20072143248063,0
C01771,1,2,0,10.858751789745181,0
C01772,1,2,2,17.58432869337576,0
C01773,1,3,0,8.686390203598023,0
C01774,2,5,2,61.51751699996033,0
C01775,0,0,0,16.428211971994898,0
C01776,0,1,0,22.216514421703053,0
C01777,0,1,0,8.831296999403708,0
C01778,2,2,0,4.6847059962894875,0
C01779,0,1,0,15.70052928167239,0
C01780,1,3,0,50.15685989633087,0
C01781,0,2,0,1.0953274066959864,0
C01782,0,0,0,1.4532075931619275,0
C01783,1,1,0,45.5781030230003,0
C01784,0,3,0,15.67521514827472,0
C01785,0,1,0,11.167701644145133,0
C01786,0,3,0,64.70263687811197,0
C01787,2,3,3,18.5825793217465,1
C01788,0,1,0,13.261293174971085,0
C01789,1,1,0,19.847392769640926,0
C01790,3,6,1,55.61045738368757,1
C01791,0,0,0,11.111938511090734,0
C01792,2,2,2,72.01060445623244,0
C01793,4,5,1,29.278094793868522,2
C01794,3,4,3,45.8129897172287,0
C01795,0,3,0,86.82655949781173,0
C01796,2,4,0,15.646596965585282,0
C01797,0,1,0,12.243613471481414,0
C01798,0,1,0,12.305733382443108,0
C01799,0,0,0,16.498035810463506,0
C01800,1,2,0,18.385035135262687,0
C01801,0,1,0,8.323049564831202,0
C01802,0,1,0,11.431691759053585,0
C01803,0,1,0,12.294534125543478,0
C01804,1,2,0,15.937842467315667,0
C01805,0,1,0,15.923345560613393,0
C01806,0,0,0,19.601946414510145,0
C01807,4,4,0,2.641702635129114,0
C01808,4,4,0,95.96866666125666,0
C01809,2,3,2,31.967535166703474,2
C01810,1,1,0,1.0,0
C01811,0,2,0,9.356876614533475,0
C01812,0,2,0,1.0,0
C01813,0,3,0,67.0662129229568,0
C01814,2,6,0,11.79627179563176,0
C01815,4,4,0,65.73667135393646,0
C01816,0,2,0,1.0,0
C01817,1,1,0,20.228740107513545,0
C01818,0,0,0,9.846433727301886,0
C01819,7,7,0,16.956739717254663,0
C01820,0,0,0,8.385635592283993,0
C01821,0,0,0,1.0,0
C01822,0,1,0,3.1892291432711506,0
C01823,3,3,1,72.30056072868189,0
C01824,0,1,0,12.833918666960612,0
C01825,1,2,0,16.349111461729038,0
C01826,0,1,0,1.0,0
C01827,1,2,0,14.97190404573486,0
C01828,0,0,0,16.766198860277964,0
C01829,0,1,0,13.439813041016485,0
C01830,2,4,0,44.644661385656036,0
C01831,1,1,0,13.54739906838274,0
C01832,1,1,0,11.46818840308033,0
C01833,3,4,0,19.602699598672192,0
C01834,0,2,0,20.330217404319068,0
C01835,0,0,0,15.576043810295609,0
C01836,0,1,0,17.948509486162802,0
C01837,0,0,0,14.822162302539336,0
C01838,0,2,0,71.36191719595875,0
C01839,3,3,2,34.139575306555535,5
C01840,1,3,0,11.559406471420935,0
C01841,0,1,0,12.943785361474932,0
C01842,1,1,0,21.64784595326732,0
C01843,1,1,0,21.64707250245838,0
C01844,1,2,0,42.62675952545788,0
C01845,0,1,0,9.787218096639725,0
C01846,0,2,0,7.007285353740681,0
C01847,4,4,1,44.43474502068884,0
C01848,0,1,0,17.6777254606976,0
C01849,0,0,0,53.48165566680546,0
C01850,1,2,0,16.526144923716448,0
C01851,1,2,0,1.4249048468516232,0
C01852,1,1,0,8.62459364179328,0
C01853,0,2,0,10.420682627832242,0
C01854,1,5,0,23.238745462411153,0
C01855,0,2,0,5.946701781484652,0
C01856,0,1,0,11.266373129679657,0
C01857,0,2,0,8.702376092113076,0
C01858,1,5,0,1.972144543737981,0
C01859,1,3,0,31.46835173696041,0
C01860,0,0,0,4.955399169027817,0
C01861,1,1,1,50.01401650056863,0
C01862,2,2,1,48.04698128470288,1
C01863,2,4,1,47.28777054549671,0
C01864,0,0,0,85.07875706865237,0
C01865,0,1,0,6.17465743090686,0
C01866,0,0,0,5.848487197420473,0
C01867,1,3,0,6.4124294242311946,0
C01868,0,2,0,7.276449130752717,0
C01869,1,2,0,16.202586976136992,0
C01870,1,2,0,9.633057836340136,0
C01871,0,1,0,10.044274426724792,0
C01872,3,3,1,21.5800392687811,3
C01873,0,1,0,5.857541461905347,0
C01874,1,1,0,5.2860922236915036,0
C01875,0,0,0,8.554532905522343,0
C01876,0,1,0,9.303256172488624,0
C01877,2,5,0,8.714228220345362,0
C01878,1,4,0,10.45295947580062,0
C01879,0,1,0,16.87428021103474,0
C01880,3,4,0,22.369214082379152,0
C01881,0,2,0,12.384839107854477,0
C01882,0,3,0,80.26050226916088,0
C01883,0,0,0,17.930249443661296,0
C01884,0,1,0,10.436628977893925,0
C01885,0,2,0,1.0,0
C01886,2,4,0,32.68240726784744,0
C01887,0,0,0,87.06155729596783,0
C01888,3,3,0,40.2708297875528,0
C01889,0,0,0,20.732733693416527,0
C01890,1,2,0,62.61711735875705,0
C01891,0,0,0,12.353582000162987,0
C01892,1,1,0,19.18819133202929,0
C01893,0,1,0,16.319192538626602,0
C01894,5,7,1,87.02181964943823,0
C01895,0,1,0,11.358788804426263,0
C01896,6,7,1,49.28881647472732,0
C01897,0,3,0,52.93808542238291,0
C01898,0,0,0,11.293666997732375,0
C01899,1,2,0,18.311004971127492,0
C01900,0,1,0,57.188298401353464,0
C01901,0,0,0,7.1033943236456185,0
C01902,1,1,0,13.20021051244473,0
C01903,0,1,0,20.43861002038586,0
C01904,2,5,0,12.0559174380047,0
C01905,1,2,0,20.003320525874546,0
C01906,1,1,0,45.77556992294244,0
C01907,0,0,0,3.330090896640563,0
C01908,0,2,0,2.5490377292397213,0
C01909,1,4,0,19.066185024212555,0
C01910,0,0,0,14.554847605468485,0
C01911,1,2,0,36.323877371719284,0
C01912,1,1,0,14.138973989663763,0
C01913,1,1,0,5.262971208149764,0
C01914,0,2,0,14.241299576452235,0
C01915,2,3,0,63.289573599927856,0
C01916,1,1,0,17.21427782278281,0
C01917,2,2,3,26.45360882253477,1
C01918,3,3,1,60.23210189701527,0
C01919,0,1,0,47.834805882422565,0
C01920,0,2,0,10.948179353476817,0
C01921,0,3,0,24.74727605196675,0
C01922,0,1,0,15.092546638906803,0
C01923,2,3,0,15.389129703489399,0
C01924,3,3,1,75.0850784174521,1
C01925,0,0,0,12.612297578169139,0
C01926,0,0,0,1.8721385934629886,0
C01927,3,5,3,56.10374181010063,0
C01928,0,2,0,11.580157521795929,0
C01929,0,2,0,6.212403366478049,0
C01930,1,3,2,17.228354096740176,1
C01931,0,0,0,14.556388605267685,0
C01932,0,1,0,29.543899680821955,0
C01933,1,2,0,16.9609897696062,0
C01934,1,3,0,3.087603093459414,0
C01935,2,5,0,6.079963914301905,0
C01936,1,1,0,9.497822235274665,0
C01937,0,1,0,9.203155576993556,0
C01938,0,0,0,10.404441884618938,0
C01939,0,2,0,22.385741421970117,0
C01940,0,0,0,7.212746888609434,0
C01941,3,3,0,25.387347721588753,0
C01942,0,0,0,30.369165979646674,0
C01943,0,4,0,13.562939532226492,0
C01944,1,3,0,10.410756994485705,0
C01945,5,5,2,7.878242931341049,2
C01946,1,1,0,6.752781511460916,0
C01947,0,3,0,10.243633079399377,0
C01948,3,3,0,38.392166544106345,0
C01949,0,0,0,14.08480055209742,0
C01950,0,2,0,26.12201065411046,0
C01951,1,5,0,15.296158415677503,0
C01952,8,9,2,31.23010119862946,1
C01953,1,1,0,13.349593698859907,0
C01954,0,1,0,13.51351307840122,0
C01955,0,0,0,13.47574848314726,0
C01956,0,1,0,18.29363064993486,0
C01957,0,1,0,1.0,0
C01958,0,0,0,12.53741698300278,0
C01959,0,2,0,65.80184581271166,0
C01960,2,2,0,74.73980662912459,0
C01961,0,1,0,52.863877944841896,0
C01962,2,3,0,8.529922549116742,0
C01963,0,2,0,17.30252151976326,0
C01964,0,0,0,12.13409381396831,0
C01965,0,1,0,10.329927822928,0
C01966,1,1,0,1.0,0
C01967,0,1,0,1.0,0
C01968,0,2,0,18.173565759939567,0
C01969,0,0,0,7.470414826301787,0
C01970,2,2,0,4.326210340222175,0
C01971,0,1,0,11.033715684036705,0
C01972,0,0,0,6.632473606393306,0
C01973,0,0,0,22.052226123563727,0
C01974,0,2,0,7.110426456419097,0
C01975,0,0,0,21.421127995890608,0
C01976,1,1,0,11.077063510606138,0
C01977,0,1,0,17.617200559967976,0
C01978,0,1,0,12.134645077912264,0
C01979,0,2,0,49.1594039945032,0
C01980,1,2,0,14.057288894115894,0
C01981,0,0,0,17.03559075682463,0
C01982,0,1,0,16.420644293519068,0
C01983,1,1,0,15.795634105037625,0
C01984,1,1,0,33.74410657293609,0
C01985,4,4,3,61.78502707589014,2
C01986,0,0,0,17.780205418710835,0
C01987,0,0,0,22.53382547462028,0
C01988,1,1,0,10.211969674926873,0
C01989,2,3,0,2.708143325272518,0
C01990,1,1,0,14.814388957185358,0
C01991,4,4,3,46.28490550131209,2
C01992,0,0,0,10.253258526189068,0
C01993,1,1,0,20.101471847018793,0
C01994,0,1,0,1.0,0
C01995,3,5,3,33.8825699940414,0
C01996,0,1,0,45.57031133320078,0
C01997,1,1,0,2.9307015386713697,0
C01998,1,3,0,17.47833404927661,0
C01999,0,0,0,15.501198539734258,0
C02000,2,2,1,35.654813502475704,0
C02001,0,0,0,16.163894953466563,0
C02002,5,6,0,90.09192267478413,0
C02003,0,1,0,1.0,0
C02004,4,4,1,50.68512677865978,1
C02005,0,0,0,4.61465214212755,0
C02006,0,1,0,17.01833564360942,0
C02007,2,4,0,15.352406923993112,0
C02008,1,2,0,14.16523884864537,0
C02009,1,2,3,1.0,0
C02010,0,0,0,13.272633482347487,0
C02011,0,0,0,14.674971363578507,0
C02012,4,4,2,87.42204198971248,0
C02013,1,3,0,58.92726262091962,0
C02014,3,4,0,1.5943403512002625,0
C02015,0,0,0,19.116929592547493,0
C02016,0,1,0,72.52439778313502,0
C02017,1,1,0,21.29997718795441,0
C02018,0,0,0,14.840031230746739,0
C02019,0,0,0,6.623971059154856,0
C02020,0,1,0,13.277387117597845,0
C02021,0,2,0,4.763850099031595,0
C02022,2,5,0,69.6800630441272,0
C02023,2,2,0,70.54774422412834,0
C02024,1,2,0,66.51369510121877,0
C02025,2,5,0,88.88595730500548,0
C02026,1,4,0,23.47830025854282,0
C02027,0,2,0,8.08286080404807,0
C02028,2,3,3,25.382861811506867,0
C02029,0,0,0,11.086527285440685,0
C02030,1,2,0,11.952112953596567,0
C02031,0,1,0,49.63874627500086,0
C02032,1,3,0,18.262969349105845,0
C02033,2,3,0,83.92877011279485,0
C02034,4,4,2,66.90344365644856,1
C02035,0,0,0,14.629355948905907,0
C02036,1,3,0,16.182013641454255,0
C02037,2,6,0,11.656136870374102,0
C02038,0,1,0,49.545362816752444,0
C02039,0,0,0,12.756410607815269,0
C02040,0,1,0,19.634538637047005,0
C02041,0,1,0,21.370209806217822,0
C02042,2,4,0,59.92585926877699,0
C02043,1,2,0,20.145795151192967,0
C02044,1,5,0,14.75377304673467,0
C02045,1,1,0,7.977475705407018,0
C02046,0,0,0,12.190401905303135,0
C02047,0,1,0,12.38667808728734,0
C02048,2,5,0,38.53318021995956,0
C02049,1,2,0,53.99165070593483,0
C02050,0,0,0,18.241961950292634,0
C02051,0,0,0,10.89491886933475,0
C02052,0,1,0,23.9757917937473,0
C02053,1,4,3,80.23827586866182,2
C02054,0,1,0,56.225487467883454,0
C02055,0,1,0,18.526865825436673,0
C02056,2,3,3,16.356654421578853,3
C02057,0,2,0,6.966160307860214,0
C02058,1,1,0,12.078104487008726,0
C02059,1,1,0,11.17114678149191,0
C02060,3,4,1,13.697106183603935,0
C02061,0,1,0,10.595726137811036,0
C02062,1,3,0,5.77515463138948,0
C02063,0,0,0,2.61310859290586,0
C02064,0,1,0,16.734168746630793,0
C02065,0,2,0,10.005774352094651,0
C02066,0,3,0,5.311668447320719,0
C02067,0,0,0,12.156336531069478,0
C02068,1,1,3,8.08156735947884,3
C02069,2,2,3,74.12471718177096,1
C02070,0,1,0,14.860767035608278,0
C02071,0,1,0,41.91620447480177,0
C02072,5,8,3,21.74595074634752,0
C02073,1,1,0,13.852116758206803,0
C02074,0,0,0,9.046804255141382,0
C02075,0,1,0,9.243107334039486,0
C02076,1,2,0,15.933090814774214,0
C02077,0,0,0,38.132646788719704,0
C02078,1,3,0,24.54601276924017,0
C02079,1,1,0,12.925646050697035,0
C02080,0,1,0,17.345923456685554,0
C02081,0,1,0,18.609562121878696,0
C02082,0,1,0,11.171993904979209,0
C02083,0,3,0,7.100164223706108,0
C02084,2,5,0,54.13596171410127,0
C02085,5,6,0,68.77894494706784,0
C02086,1,6,0,11.73393351814934,0
C02087,1,1,0,16.815175712964134,0
C02088,0,2,0,59.082752493808506,0
C02089,2,5,0,10.802842214155433,0
C02090,1,2,0,11.950891132234034,0
C02091,0,3,0,18.454350236563513,0
C02092,0,1,0,1.5726989630095574,0
C02093,1,2,0,9.9488786069309,0
C02094,5,6,2,66.26203534512932,0
C02095,1,3,0,16.493399636407524,0
C02096,0,2,0,7.289644688283108,0
C02097,0,0,0,20.881531560033057,0
